code,kokyozahyo_area
34101,0
34102,0
34103,0
34104,0
34105,0
34106,0
34107,0
34108,10
34202,0
34203,0
34204,2
34205,0
34207,3
34208,1
34209,9
34210,3
34211,12
34212,31
34213,44
34214,9
34215,1
34302,0
34304,0
34307,0
34309,0
34368,66
34369,47
34431,0
34462,1
34545,0
