code,kokyozahyo_area
45201,2
45202,3
45203,82
45204,0
45205,12
45206,0
45207,2
45208,0
45209,3
45321,0
45322,0
45341,24
45345,0
45361,0
45362,0
45382,0
45383,1
45401,0
45402,0
45403,74
45404,9
45405,0
45406,0
45421,30
45429,14
45430,56
45431,42
45441,9
45442,19
45443,10
