code,kokyozahyo_area
05201,8
05202,0
05203,6
05204,30
05206,5
05207,2
05209,10
05210,96
05211,3
05212,11
05213,50
05214,18
05215,12
05303,2
05327,13
05346,0
05348,11
05349,0
05361,9
05363,0
05366,1
05434,1
05463,0
05464,32
