code,kokyozahyo_area
32201,0
32202,12
32203,8
32204,0
32205,0
32206,3
32207,7
32209,38
32304,0
32343,11
32385,0
32386,19
32441,2
32448,7
32449,24
32501,0
32505,0
32525,0
32526,0
32527,0
32528,8
