code,kokyozahyo_area
37201,3
37202,1
37203,3
37204,2
37205,1
37206,0
37207,4
37208,1
37322,0
37324,0
37341,0
37364,1
37381,0
37386,0
37387,1
37403,0
37404,0
37406,23
