code,kokyozahyo_area
39201,1
39202,0
39203,0
39204,3
39205,0
39206,0
39208,0
39209,3
39210,14
39211,0
39212,10
39301,0
39303,0
39304,0
39305,9
39306,11
39307,0
39341,3
39344,13
39363,10
39364,12
39386,5
39387,3
39401,5
39402,0
39403,0
39405,4
39410,0
39411,1
39412,17
39424,3
39427,0
39428,2
