code,kokyozahyo_area
21201,0
21202,3
21203,8
21204,0
21205,1
21206,24
21207,0
21208,1
21209,0
21210,6
21211,0
21212,0
21213,0
21214,0
21215,0
21216,0
21217,5
21218,0
21219,17
21220,0
21221,0
21302,0
21303,0
21341,0
21361,0
21362,0
21381,0
21382,0
21401,14
21403,0
21404,0
21421,0
21501,0
21502,0
21503,0
21504,0
21505,4
21506,0
21507,2
21521,1
21523,0
21604,5
