code,kokyozahyo_area
35201,26
35202,0
35203,22
35204,35
35206,8
35207,0
35208,19
35210,2
35211,27
35212,1
35213,3
35215,5
35216,1
35305,0
35321,0
35341,0
35343,0
35344,0
35462,0
35502,11
