code,kokyozahyo_area
31201,6
31202,0
31203,0
31204,0
31302,0
31325,0
31328,11
31329,1
31364,6
31368,0
31370,0
31371,0
31372,0
31381,0
31384,0
31386,1
31389,0
31390,3
31401,15
31402,7
31403,0
