code,kokyozahyo_area
47201,0
47202,0
47205,0
47207,59
47208,0
47209,57
47210,0
47211,3
47212,0
47213,0
47214,0
47215,0
47301,64
47302,14
47303,7
47306,1
47308,1
47311,15
47313,12
47314,13
47315,0
47324,0
47325,0
47326,0
47327,0
47328,0
47329,0
47348,0
47350,0
47353,8
47354,2
47355,0
47356,0
47357,1
47358,1
47359,10
47360,0
47361,10
47362,0
47375,0
47381,8
47382,9
