code,kokyozahyo_area
19201,0
19202,0
19204,0
19205,14
19206,0
19207,8
19208,0
19209,63
19210,0
19211,12
19212,0
19213,6
19214,0
19346,0
19365,0
19366,0
19368,0
19384,0
19422,0
19423,0
19424,0
19425,1
19429,1
19430,0
