code,kokyozahyo_area
04101,8
04102,0
04103,1
04104,3
04105,3
04202,16
04203,0
04205,52
04206,24
04207,3
04208,0
04209,0
04211,0
04212,35
04213,34
04214,0
04215,23
04216,1
04301,14
04302,7
04321,0
04322,4
04323,0
04324,16
04341,17
04361,0
04362,1
04401,0
04404,0
04406,8
04421,30
04422,8
04423,0
04424,0
04444,11
04445,65
04501,0
04505,0
04548,0
04581,11
04606,19
