code,kokyozahyo_area
36201,0
36202,0
36203,0
36204,0
36205,1
36206,14
36207,2
36208,29
36301,0
36302,2
36321,0
36341,0
36342,0
36368,12
36383,0
36387,1
36388,0
36401,0
36402,0
36403,0
36404,0
36405,0
36422,0
36466,0
36468,2
36489,0
