code,kokyozahyo_area
41201,1
41202,2
41203,1
41204,0
41205,1
41206,0
41207,0
41208,2
41209,0
41210,0
41302,0
41303,0
41304,0
41324,0
41327,0
41341,0
41345,0
41346,0
41387,0
41401,1
41423,0
41424,0
41425,1
41441,3
