zip_file,outside_area_rate
12101-0400-154.zip,0.14748061736643403
12101-0400-160.zip,0.00006612807234140927
12101-0400-161.zip,0.037251959729455275
12101-0400-186.zip,0.010949122543007506
12102-0400-112.zip,0.024553904924384473
12102-0400-113.zip,0.16679318189682335
12102-0400-116.zip,0.0519371450354259
12102-0400-117.zip,0.040283075875846674
12102-0400-73.zip,0.0022382644738205837
12102-0400-80.zip,0.0010858112893935568
12103-0400-68.zip,0.004397815957267848
12103-0400-69.zip,0.08877518120968109
12103-0400-70.zip,0.0024098196748986167
12103-0400-76.zip,1
12104-0400-182.zip,0.03466295838387823
12104-0400-191.zip,0.07469289614668895
12104-0400-206.zip,0.048297896139027796
12105-0400-125.zip,0.013962289244565773
12105-0400-129.zip,0.0018079417482439464
12202-0405-264.zip,0.00836352640396898
12202-0405-265.zip,0.01812977383586556
12202-0405-267.zip,0.01175498521418361
12202-0405-269.zip,0.07307302804313687
12202-0405-271.zip,0.06369408586685421
12202-0405-272.zip,0.17232184067844492
12202-0405-275.zip,0.31848113174507975
12202-0405-276.zip,0.09064101539111002
12203-0443-111.zip,0.02265529611995376
12203-0443-114.zip,0.004494458931695977
12203-0443-116.zip,0.0001488880070789067
12203-0443-118.zip,0.003331690918419894
12203-0443-127.zip,0.004703259530803416
12203-0443-145.zip,0.02029566865978094
12203-0443-147.zip,0.08150685749136499
12203-0443-149.zip,0.2544456394071639
12203-0443-150.zip,0.05882734251752697
12203-0443-151.zip,0.19934138474044627
12203-0443-152.zip,0.04044925965991941
12203-0443-189.zip,0.048890001151238316
12204-0407-176.zip,0.01505969922442385
12206-0403-348.zip,0.20757108005640978
12206-0403-349.zip,0.8525093354654268
12206-0403-350.zip,0.00008288449044102641
12206-0403-355.zip,0.004226864008580633
12207-0402-138.zip,0.008900657323040684
12208-0424-152.zip,0.21029357581335595
12210-0414-264.zip,0.06771966408695784
12210-0414-291.zip,0.0026799286145132717
12210-0414-293.zip,0.00007273288207920725
12211-0406-100.zip,0.013973486301456228
12211-0406-102.zip,0.0009792660557246258
12211-0406-106.zip,0.0009003941008021155
12211-0406-107.zip,0.004129988295857423
12211-0406-114.zip,0.004325874668554275
12211-0406-115.zip,0.0036339837291048394
12211-0406-117.zip,0.03394318179166611
12211-0406-124.zip,0.0002622302177348601
12211-0406-134.zip,0.04365937292894284
12211-0406-135.zip,0.0010753664256576423
12211-0406-142.zip,0.089893181973839
12211-0406-152.zip,0.007950625709493231
12211-0406-156.zip,0.0005618212005722434
12211-0406-157.zip,0.004018700634872752
