code,kokyozahyo_area
46201,4
46203,6
46204,0
46206,1
46208,22
46209,0
46210,0
46211,0
46213,0
46214,0
46215,28
46216,1
46217,0
46218,16
46219,0
46220,3
46221,0
46222,8
46223,2
46224,17
46225,9
46303,0
46304,4
46344,0
46383,0
46392,2
46404,1
46421,0
46441,0
46442,0
46443,0
46452,2
46467,0
46468,1
46482,2
46485,0
46490,1
46491,0
46492,25
46501,5
46502,2
46505,24
46523,6
46524,1
46525,9
46527,0
46529,0
46530,0
46531,0
46532,0
46533,0
46534,0
46535,0
