zip_file,outside_area_rate
04101-3700-197.zip,0.3268701308792529
04101-3700-202.zip,0.002988762072567819
04101-3700-207.zip,0.004484013002762799
04101-3700-210.zip,0.0005140793851623471
04101-3700-211.zip,0.00018926022986220925
04101-3700-233.zip,0.14269251945821448
04101-3700-236.zip,0.4501237319081487
04101-3700-238.zip,0.0007584136623237647
04101-3700-239.zip,0.00004569526651032607
04101-3700-240.zip,0.034845426621248454
04101-3700-242.zip,0.2805566996131673
04101-3700-245.zip,0.0399151007977101
04101-3700-251.zip,0.004262431855759585
04101-3700-255.zip,0.9850464195288898
04101-3700-274.zip,0.10217395422359776
04101-3700-292.zip,0.017311475463690273
04101-3700-297.zip,0.004621838744154783
04101-3700-299.zip,0.0017340586873014763
04102-3700-103.zip,0.00972296874542733
04102-3700-104.zip,0.03138834304220062
04102-3700-109.zip,0.041636114709515115
04102-3700-118.zip,0.000003406169780229007
04102-3700-120.zip,0.015233322177083286
04102-3700-122.zip,0.002386025397345337
04102-3700-123.zip,0.007041463418769989
04102-3700-86.zip,0.013834592967381765
04102-3700-95.zip,0.012435160030805137
04102-3700-96.zip,0.023040165688648306
04103-3700-58.zip,0.009491782461398923
04103-3700-62.zip,0.00002928697621251697
04103-3700-70.zip,1
04103-3700-74.zip,0.007280797090288171
04103-3700-81.zip,0.0023983175650863497
04103-3700-82.zip,0.010045240707755698
04104-3700-159.zip,0.0017101725045701732
04104-3700-161.zip,0.025872370745354978
04104-3700-162.zip,0.01803311824171716
04104-3700-163.zip,0.06862128267688383
04104-3700-167.zip,0.380000035217792
04104-3700-168.zip,0.03133198150429961
04104-3700-172.zip,0.002646094372998231
04104-3700-173.zip,0.0059358440013591585
04104-3700-178.zip,0.015194381243182842
04104-3700-189.zip,0.003670922515636832
04104-3700-195.zip,0.0013330243618702164
04104-3700-197.zip,0.029685904991753276
04104-3700-205.zip,0.030673901030083384
04105-3700-139.zip,0.025665970363418555
04105-3700-144.zip,0.012197733584568549
04105-3700-145.zip,0.0016467699830654547
04105-3700-163.zip,0.02158400226244983
04105-3700-170.zip,0.0017321641646290686
04105-3700-180.zip,0.011223874374227782
04105-3700-181.zip,0.04596446042878222
04105-3700-197.zip,0.023710787749754436
04105-3700-198.zip,0.0015883971084588167
04105-3700-199.zip,0.019822308195533545
04105-3700-208.zip,0.054723942025706185
04105-3700-216.zip,0.013612556637187856
04105-3700-217.zip,0.003968497484367783
04105-3700-222.zip,0.003450601218162208
04105-3700-223.zip,0.14308067264014568
04105-3700-224.zip,0.010120677068108264
04105-3700-225.zip,0.04123584916349832
04105-3700-227.zip,0.003535042194311555
04105-3700-231.zip,0.015082173142888733
04105-3700-238.zip,0.45263181860412327
04105-3700-258.zip,0.024650919984610775
04105-3700-263.zip,0.0139162902979445
04202-3703-177.zip,0.000903213338459885
04202-3703-179.zip,0.0014291291739898515
04202-3703-181.zip,7.668492107981706e-8
04202-3703-183.zip,0.015535364502796689
04202-3703-184.zip,0.01596294071390436
04202-3703-186.zip,0.005417125068583939
04202-3703-187.zip,0.010238464239555656
04202-3703-189.zip,0.00024291988918634377
04202-3703-191.zip,0.4155855414460107
04202-3703-194.zip,0.00016778668276817843
04202-3703-195.zip,0.0028855648797161404
04202-3703-196.zip,0.008089441492930671
04202-3703-213.zip,0.002224683649946435
04202-3703-214.zip,0.0013776810327988942
04202-3703-215.zip,0.00019172206488593524
04202-3703-223.zip,0.0019405741200769766
04202-3703-241.zip,0.001408390752502875
04202-3703-243.zip,0.08044081963725569
04202-3703-244.zip,0.001484105301987948
04202-3703-249.zip,0.0004035600739425993
04202-3703-252.zip,0.0028671939350282116
04202-3703-254.zip,0.001465966478479186
04202-3703-255.zip,0.00044787051944572553
04202-3703-258.zip,0.002347410705168529
04202-3703-259.zip,0.010385948201042217
04202-3703-261.zip,0.0007234844609050883
04202-3703-262.zip,0.0018510514721199467
04202-3703-263.zip,0.0017465025829851433
04202-3703-264.zip,0.002862744913579962
04202-3703-265.zip,0.007203436702031718
04202-3703-268.zip,0.0006033385837912464
04202-3703-270.zip,0.0015503443342149703
04202-3703-272.zip,0.0014359975671459635
04202-3703-273.zip,0.0004520391475116847
04202-3703-274.zip,0.001170256288712368
04202-3703-275.zip,0.0033887458397371395
04202-3703-276.zip,0.0005416987614380586
04202-3703-277.zip,0.020743169603272715
04202-3703-278.zip,0.009027675063060348
04202-3703-279.zip,0.0010217439781532445
04202-3703-280.zip,0.006192468265607376
04202-3703-282.zip,0.008755020136524405
04202-3703-284.zip,0.005893339144025678
04202-3703-285.zip,0.004802098455140014
04202-3703-286.zip,0.007564954684823433
04202-3703-287.zip,0.014963904232602965
04202-3703-288.zip,0.00862497777349247
04202-3703-289.zip,0.0071684024041333005
04202-3703-296.zip,0.0037756360666633126
04202-3703-299.zip,0.004449011729341534
04202-3703-300.zip,0.0034013997560733422
04202-3703-302.zip,0.00063825607793766
04202-3703-306.zip,0.005569829804244253
04202-3703-307.zip,0.005831208243486374
04202-3703-309.zip,0.002881463909860993
04202-3703-311.zip,0.0018016081829422825
04202-3703-326.zip,0.00396594825902663
04202-3703-327.zip,0.0029561521465832907
04202-3703-329.zip,0.0019036357254624825
04202-3703-332.zip,3.539538212526949e-7
04202-3703-333.zip,0.004350405931526025
04202-3703-334.zip,0.003600472774536456
04202-3703-337.zip,0.03542209196618595
04202-3703-338.zip,0.04044385888767554
04202-3703-341.zip,0.007205542417213828
04202-3703-345.zip,0.00725043193782382
04202-3703-347.zip,0.001653479292328952
04202-3703-350.zip,0.00003743040322023994
04202-3703-364.zip,0.004299584659644751
04202-3703-372.zip,0.0020987868807408327
04202-3703-377.zip,0.01061021432242304
04202-3703-378.zip,0.0011080081065805159
04202-3703-380.zip,0.0491741349882866
04202-3703-386.zip,0.005583614550821681
04202-3703-390.zip,0.002425381814657235
04202-3703-435.zip,0.005825284409258558
04202-3703-449.zip,0.0005003807979974129
04203-3706-10.zip,0.001685290846332843
04203-3706-11.zip,0.006349065270793819
04203-3706-12.zip,0.0030658990785790152
04203-3706-14.zip,0.008275125796316951
04203-3706-15.zip,0.008027118922555143
04203-3706-16.zip,0.0000797530499021537
04203-3706-17.zip,0.003844906879994725
04203-3706-18.zip,0.01810238589568436
04203-3706-19.zip,0.0031282261894847174
04203-3706-20.zip,0.011270257564381825
04203-3706-21.zip,0.002888138032607346
04203-3706-23.zip,0.014199287199008093
04203-3706-24.zip,0.03554925884899163
04203-3706-25.zip,0.03585558445347603
04203-3706-26.zip,0.008599772101165137
