zip_file,outside_area_rate
11103-0300-53.zip,0.0018631555313345372
11104-0300-75.zip,0.0003249948642481959
11104-0300-78.zip,1
11104-0300-81.zip,0.0033173001648860723
11105-0300-19.zip,0.015731514621120324
11107-0300-38.zip,0.1392804388170792
11107-0300-39.zip,0.015350869011332202
11107-0300-43.zip,0.00580792277866693
11107-0300-45.zip,0.02365616272005222
11108-0300-39.zip,0.05643193536903168
11108-0300-40.zip,0.04145979148576773
11108-0300-44.zip,0.01764629016164132
11109-0300-102.zip,0.030345231202639655
11109-0300-83.zip,0.2500025034559774
11109-0300-85.zip,0.00465993135639986
11109-0300-86.zip,0.13807211816285359
11109-0300-98.zip,0.0004787647412769491
11110-0300-153.zip,0.11017685493068663
11110-0300-155.zip,0.006810043080092809
11110-0300-156.zip,0.03710010384113949
11201-0302-194.zip,0.02828486509186956
11201-0302-195.zip,0.0011666635552697313
11201-0302-208.zip,0.020311179405553825
11201-0302-211.zip,0.0014994911162611313
11201-0302-212.zip,0.011439749294097412
11201-0302-214.zip,0.009148143992878888
11201-0302-215.zip,0.002601934327426614
11201-0302-219.zip,0.005926229128287774
11201-0302-220.zip,0.23206855419511008
11201-0302-229.zip,0.004060113740687932
11201-0302-230.zip,0.01927775627985273
11201-0302-231.zip,0.01456525916693907
11202-0303-281.zip,0.3325944019578907
11202-0303-296.zip,0.043109390649615054
11202-0303-307.zip,0.022825317045476412
11202-0303-318.zip,0.017856814663281484
11202-0303-322.zip,0.004074148024555968
11202-0303-326.zip,0.012518054456768901
11202-0303-346.zip,0.002258650293700981
11202-0303-347.zip,0.030259150646554378
11202-0303-376.zip,0.06828601238723941
11202-0303-427.zip,0.004167585430604359
11202-0303-429.zip,0.00637640344694923
11202-0303-434.zip,0.0054649520079401714
11202-0303-437.zip,0.00048039041509317926
11202-0303-445.zip,0.03344768839951895
11203-0306-168.zip,0.01279918839943861
11203-0306-171.zip,0.00009230700954332427
11203-0306-181.zip,0.015329161432142802
11203-0306-182.zip,0.05543690408722046
11203-0306-184.zip,0.03722696922595148
11203-0306-185.zip,0.011273298520152908
11203-0306-187.zip,1
11203-0306-188.zip,1
11203-0306-189.zip,0.03417746484138673
11203-0306-190.zip,0.004694882045043203
11203-0306-192.zip,0.0135811116157869
11203-0306-196.zip,0.01275259182397026
11203-0306-197.zip,0.02468525370272212
11203-0306-198.zip,0.029553709649695947
11206-0303-166.zip,0.0668792713158991
11206-0303-167.zip,0.00499071789607608
11206-0303-169.zip,0.003995657148491927
11206-0303-170.zip,0.0045960400931445156
11206-0303-177.zip,0.0015738924370124474
11206-0303-217.zip,0.017472833857398617
11206-0303-219.zip,0.0007994557004731284
11206-0303-233.zip,0.047776707522646844
11206-0303-236.zip,0.006065084723935854
11206-0303-238.zip,0.009778820592721282
11206-0303-240.zip,0.027345776115072606
11206-0303-241.zip,0.07533335987855694
11206-0303-290.zip,0.25514891582917765
11208-0318-89.zip,0.00582956819245406
11208-0318-91.zip,0.010762156216403529
11208-0318-94.zip,0.007041719861084705
11208-0318-95.zip,0.00024730930567640197
11208-0318-96.zip,0.012199419191080585
11208-0318-98.zip,0.027338643898811466
11209-0322-177.zip,0.006751328447181182
11209-0322-178.zip,0.0003981408017349475
11209-0322-180.zip,0.012438637007327169
11209-0322-181.zip,0.009177472808874376
11209-0322-183.zip,0.012786252974058776
11209-0322-188.zip,0.00009409812633609516
11209-0322-189.zip,0.0015857779133282568
11209-0322-192.zip,0.0072638579432258155
11209-0322-193.zip,0.005131193584529958
11209-0322-195.zip,0.0032149227700973837
11210-0312-160.zip,1
11210-0312-174.zip,0.006303878002100305
11210-0312-195.zip,0.002202424002576975
11210-0312-203.zip,0.004239348406931298
11210-0312-208.zip,0.0013835919516148598
11210-0312-209.zip,0.013747605876197722
11210-0312-210.zip,0.01010829145369141
11210-0312-216.zip,0.011150013657807212
11210-0312-217.zip,0.011899525451846249
11210-0312-219.zip,0.001809454508076902
11210-0312-221.zip,0.0010682333450118264
11210-0312-222.zip,0.0003038582013249469
11210-0312-227.zip,0.006555795261043218
11211-0328-150.zip,0.04418412972137942
11211-0328-153.zip,0.006572518125035343
11211-0328-154.zip,0.026041389504345758
11211-0328-156.zip,0.022426315075462
11211-0328-158.zip,0.006507100123349985
11211-0328-160.zip,0.030835722124875953
11211-0328-173.zip,0.03641176972882121
11211-0328-176.zip,0.0020470656093967143
11211-0328-177.zip,0.0035753386781519625
11211-0328-178.zip,0.005143326821367422
11211-0328-179.zip,0.02299706490806086
11211-0328-180.zip,0.0026528224623081353
11211-0328-181.zip,0.00919773891340403
11211-0328-184.zip,0.019819402467835645
11211-0328-185.zip,0.008298046626157962
11211-0328-186.zip,0.011795660624420945
11211-0328-187.zip,0.0020612666203184693
11211-0328-188.zip,0.005046752408918054
11211-0328-189.zip,0.002743997477455684
11211-0328-190.zip,0.0312565300241745
11211-0328-197.zip,0.03883200473374915
11211-0328-199.zip,0.0007549082274488361
11211-0328-200.zip,0.0005315614080961817
11211-0328-201.zip,0.010306068997896989
11211-0328-204.zip,0.004332186277538619
11211-0328-205.zip,0.012770377684430123
11211-0328-207.zip,0.026351432930436958
11211-0328-209.zip,0.006373067102740437
11211-0328-210.zip,0.00014497583655881385
11211-0328-211.zip,0.00417293128662688
11211-0328-212.zip,0.028713991227586
11212-0304-241.zip,0.007286898825047627
11212-0304-243.zip,0.00654756148997826
11212-0304-244.zip,0.0029236104584161593
11212-0304-247.zip,0.02026307337219102
11212-0304-255.zip,0.030276951469490387
11212-0304-261.zip,0.015466720909055653
11212-0304-263.zip,0.0008562485858502056
11212-0304-266.zip,0.004159287203499118
11212-0304-268.zip,0.00013704675417658407
11212-0304-269.zip,0.014315972762562912
11214-0315-117.zip,0.027514334007926466
11214-0315-88.zip,0.0035731626166735087
11214-0315-89.zip,0.05332407587718635
11214-0315-90.zip,0.02370092818924674
11214-0315-92.zip,0.05765774944414981
11214-0315-95.zip,0.0019176054651092178
11214-0315-98.zip,0.021966746695545436
11215-0318-38.zip,0.01834455044735195
11215-0318-47.zip,0.18813344400182075
11215-0318-64.zip,0.006365770064763465
11215-0318-66.zip,0.007143170609124505
11215-0318-67.zip,0.016277326691891414
11215-0318-68.zip,0.0025884529464411665
11215-0318-69.zip,0.012896972219472502
11217-0309-126.zip,0.008814843883258039
11217-0309-140.zip,0.0025469834070319664
11217-0309-142.zip,0.001757786623724944
11217-0309-146.zip,0.004272147892020239
11217-0309-147.zip,0.011205078347744202
11217-0309-148.zip,0.007398671803440449
11217-0309-149.zip,0.006639636645150548
11217-0309-150.zip,0.00034947612554403484
11217-0309-153.zip,0.0004822708060555625
11217-0309-154.zip,0.003813335391488759
11217-0309-156.zip,0.01317943708052205
11218-0303-300.zip,0.008515074049099347
11218-0303-301.zip,0.02067411545994624
11218-0303-304.zip,0.051409399422005286
11218-0303-305.zip,1
11218-0303-306.zip,0.0073829335593189604
11218-0303-307.zip,0.03235983104500473
11218-0303-308.zip,0.2441595648254956
11218-0303-309.zip,0.4472571979130968
11218-0303-342.zip,0.04405049249976678
11218-0303-344.zip,0.09071847668366362
11218-0303-345.zip,0.0018576294355463485
11218-0303-346.zip,0.022099910048399396
11218-0303-347.zip,0.01807154357806151
11218-0303-348.zip,0.026468059235940644
11218-0303-353.zip,0.006472103304149157
