code,kokyozahyo_area
25201,0
25202,0
25203,5
25204,0
25206,0
25207,0
25208,0
25209,0
25210,0
25211,0
25212,0
25213,0
25214,0
25383,0
25384,0
25421,0
25425,0
25441,0
25442,0
25443,0
