code,kokyozahyo_area
03201,101
03202,81
03203,77
03205,22
03206,3
03207,86
03208,76
03209,65
03210,92
03211,43
03213,40
03214,53
03215,44
03216,5
03301,38
03302,151
03303,86
03321,1
03322,0
03366,24
03381,21
03402,1
03441,119
03461,9
03482,6
03483,172
03484,16
03485,2
03501,25
03503,15
03506,18
03507,39
03524,25
