code,kokyozahyo_area
42201,4
42202,0
42203,0
42204,19
42205,0
42207,0
42208,0
42209,7
42210,0
42211,17
42212,3
42213,2
42214,1
42307,0
42308,0
42321,0
42322,1
42323,0
42342,0
42382,0
42383,3
42389,0
42391,0
42411,20
42421,0
