zip_file,outside_area_rate
42201-3100-119.zip,0.000018213102912278956
42201-3100-120.zip,0.00003987002696181907
42201-3100-128.zip,0.00752502303484559
42201-3100-130.zip,0.002218509902802257
42201-3100-131.zip,0.000038782253921176846
42201-3100-147.zip,0.002211896559204285
42201-3100-148.zip,0.0015076405884001387
42201-3100-213.zip,0.01629528730110308
42201-3100-215.zip,0.00001002155939211491
42201-3100-219.zip,0.0018970595067877571
42201-3100-220.zip,0.024719899347644514
42201-3100-286.zip,0.004372835562175714
42201-3100-288.zip,0.008411851852321184
42201-3100-29.zip,0.000049442227004758976
42201-3100-297.zip,0.0025902239493797996
42201-3100-317.zip,1
42201-3100-318.zip,1
42201-3100-351.zip,0.08287491290162396
42201-3100-352.zip,0.19305910353031908
42201-3100-354.zip,0.061413844745489166
42201-3100-366.zip,0.04204723328448734
42201-3100-367.zip,0.014067243092503068
42201-3100-368.zip,0.0012631404806540125
42201-3100-369.zip,0.0008452409914361247
42201-3100-370.zip,0.016531177501111993
42201-3100-373.zip,0.0006519488110423577
42201-3100-374.zip,0.000979464489405335
42201-3100-376.zip,0.0023665772975511867
42201-3100-379.zip,0.00021248735082213255
42201-3100-383.zip,0.0004827174624048025
42201-3100-388.zip,5.60830248907962e-9
42201-3100-391.zip,0.010090580943420524
42201-3100-392.zip,0.010224838106809297
42201-3100-393.zip,0.00032191139575965533
42201-3100-411.zip,0.0009513638817625347
42201-3100-412.zip,0.007593531835177636
42201-3100-441.zip,0.018372598484424518
42201-3100-442.zip,4.63706529840735e-8
42201-3100-443.zip,0.006097293888253752
42201-3100-449.zip,0.00012091597713059787
42201-3100-450.zip,0.001174374883435303
42201-3100-476.zip,0.00024115786582568077
42201-3100-478.zip,0.000024087830110652853
42201-3100-50.zip,0.16773284835417634
42201-3100-506.zip,0.03445930385914131
42201-3100-529.zip,0.0004636504475182823
42201-3100-533.zip,0.0039525927076587974
42201-3100-541.zip,0.0004831911636768993
42201-3100-542.zip,0.000390778377884593
42201-3100-551.zip,0.0006685318800431217
42201-3100-63.zip,0.037987054916815644
42201-3100-65.zip,0.029092622532748247
42201-3100-69.zip,0.0011141344662127795
42201-3100-70.zip,0.0012615167343468237
42201-3100-71.zip,0.00022956522619077546
42201-3100-72.zip,0.000790083173247691
42201-3100-77.zip,0.0005070757112890512
42201-3100-85.zip,0.00011647535601599923
42202-3103-100.zip,0.012812725383817058
42202-3103-106.zip,0.002922321475474665
42202-3103-108.zip,0.003064015120266328
42202-3103-110.zip,0.002284630871715043
42202-3103-112.zip,0.008626651790510032
42202-3103-132.zip,0.0005464032465191115
42202-3103-139.zip,1
42202-3103-152.zip,1
42202-3103-176.zip,0.0005731760827912824
42202-3103-196.zip,1
42202-3103-2.zip,0.00022122228147503087
42202-3103-217.zip,1
42202-3103-219.zip,1
42202-3103-22.zip,0.0028659130169765845
42202-3103-223.zip,0.004515572045631799
42202-3103-224.zip,1
42202-3103-225.zip,1
42202-3103-226.zip,1
42202-3103-241.zip,0.000048680042546767055
42202-3103-243.zip,0.00003125006027848709
42202-3103-26.zip,0.0018343281049809645
42202-3103-264.zip,0.0002936823548088663
42202-3103-265.zip,0.00009627264655454049
42202-3103-266.zip,0.0001931166001801765
42202-3103-274.zip,0.0004955488691991139
42202-3103-276.zip,0.002923428690757679
42202-3103-294.zip,0.0000010888188397562004
42202-3103-30.zip,1
42202-3103-305.zip,0.000010231980136832242
42202-3103-327.zip,0.0003789931717895767
42202-3103-333.zip,0.000013029243770223964
42202-3103-36.zip,1
42202-3103-364.zip,0.0008489798966797579
42202-3103-37.zip,0.0005594608126231471
42202-3103-370.zip,1
42202-3103-38.zip,0.00015198396952975646
42202-3103-383.zip,0.16278956241887343
42202-3103-39.zip,0.0004981016982988917
42202-3103-40.zip,0.01579261854690972
42202-3103-402.zip,1
42202-3103-407.zip,0.005237471895084167
42202-3103-418.zip,0.00021726527496790382
42202-3103-434.zip,0.000018314950823383747
42202-3103-441.zip,1
42202-3103-449.zip,1
42202-3103-476.zip,0.004918591585839516
42202-3103-479.zip,0.003950836416976911
42202-3103-481.zip,1
42202-3103-486.zip,0.006282745519528454
42202-3103-487.zip,0.047848466518407684
42202-3103-519.zip,0.0011209289721586524
42202-3103-524.zip,1
42202-3103-540.zip,0.0011051385143628911
42202-3103-541.zip,0.0017055641341351402
42202-3103-549.zip,0.00030546544884346716
42202-3103-559.zip,0.00023996457052111175
42202-3103-56.zip,0.014994707004351238
42202-3103-560.zip,0.0015408106895353768
42202-3103-561.zip,0.0022647263482941105
42202-3103-562.zip,0.0010430349139185502
42202-3103-563.zip,0.00028897837488661704
42202-3103-564.zip,0.00032084163063128557
42202-3103-566.zip,0.0024960951604308113
42202-3103-567.zip,0.00021930948364179415
42202-3103-585.zip,0.013018176095214717
42202-3103-598.zip,0.00011733050137330281
42202-3103-599.zip,0.0008795791220539417
42202-3103-607.zip,0.0009380749792092802
42202-3103-608.zip,0.0008091354336070555
42202-3103-616.zip,0.022648324744482196
42202-3103-617.zip,0.0005589006099000482
42202-3103-622.zip,0.008403615019184074
42202-3103-646.zip,0.002155770462566098
42202-3103-68.zip,0.0036582055834553096
42202-3103-72.zip,0.0021338776400715576
42202-3103-78.zip,0.0060608094738019425
42202-3103-79.zip,0.059433802456067886
42202-3103-80.zip,0.007708256960670012
42202-3103-86.zip,0.0056440409071820685
42203-3102-101.zip,0.01140806699895447
42203-3102-124.zip,0.007545781366063431
42203-3102-126.zip,0.0005908955524700499
42203-3102-128.zip,0.000025929209029551537
42203-3102-135.zip,0.001096778413863131
42203-3102-136.zip,0.020068265397812368
