code,kokyozahyo_area
44201,4
44202,0
44203,9
44204,12
44205,51
44206,0
44207,0
44208,14
44209,1
44210,2
44211,0
44212,4
44213,26
44214,2
44322,0
44341,0
44461,17
44462,5
44522,0
