xml_file,outside_area_rate
01210-4301-118.xml,1
01210-4301-119.xml,1
01210-4301-122.xml,1
01210-4301-123.xml,0.01803227949265418
01210-4301-124.xml,0.5136211639345536
01210-4301-40.xml,0.01661645687642721
01210-4301-42.xml,0.0841971690647616
01210-4301-90.xml,0.012113711201837019
01211-4603-19.xml,0.010345044098436396
01211-4603-2.xml,0.048416754254201444
01211-4603-32.xml,0.011958739308332245
01212-4502-20.xml,0.03297348946787848
01213-4323-26.xml,0.062164054805847746
01213-4323-44.xml,0.010078631405009753
01213-4323-5.xml,0.01982419367275523
01213-4323-57.xml,0.013559644539858917
01213-4323-82.xml,0.04436708279781354
01214-4503-18.xml,0.04675738775241278
01214-4503-19.xml,0.010975424319759508
01214-4503-31.xml,0.012615373967909127
01214-4503-50.xml,0.02115457957517497
01215-4301-41.xml,0.270783508278038
01216-4315-22.xml,1
01217-4308-12.xml,0.027168917494218903
01218-4315-2.xml,0.01797571208383064
01218-4315-24.xml,1
01219-4514-1.xml,0.016273717161248258
01219-4514-30.xml,0.02034171736170476
01219-4514-31.xml,0.049826600303597646
01219-4514-36.xml,0.03478264366167105
01220-4501-38.xml,0.02241861234960585
01220-4501-41.xml,0.010684396465554635
01220-4501-51.xml,0.03162709441761202
01221-4501-43.xml,1
01221-4501-50.xml,1
01221-4501-51.xml,0.2257001296256932
01222-4301-11.xml,0.0830353131744046
01222-4301-8.xml,0.37529856886813595
01223-4604-22.xml,0.16607881521411372
01224-4309-17.xml,0.013287972218692268
01224-4309-18.xml,0.015421480551059852
01224-4309-19.xml,0.0556150836719832
01225-4315-1.xml,0.01267965379089464
01225-4315-13.xml,0.03694157494880257
01225-4315-15.xml,0.04483012893778837
01225-4315-26.xml,0.06525200581730906
01226-4315-1.xml,0.026554391926164822
01226-4315-13.xml,0.06319074371470268
01226-4315-2.xml,0.015552742055458313
01226-4315-22.xml,0.019632458906362005
01228-4500-60.xml,0.1172698228363912
01228-4500-76.xml,0.5448034515220833
01228-4500-8.xml,0.13740558143298698
01229-4500-39.xml,0.014698328356355095
01229-4500-40.xml,0.028276171390970717
01229-4500-46.xml,0.016363611127572897
01229-4500-60.xml,0.3415596105030777
01229-4500-64.xml,0.014554705039328097
01230-4302-11.xml,0.02236046887044707
01230-4302-29.xml,0.01347787357101582
01230-4302-40.xml,0.013713238919527693
01231-4309-2.xml,0.01146786316175541
01231-4309-4.xml,0.04814889899671526
01231-4309-49.xml,0.08954267697849094
01231-4309-51.xml,0.034431535112991685
01233-4302-16.xml,0.03665887231677145
01233-4302-28.xml,0.010797248879495291
01233-4302-29.xml,0.010525767514713569
01233-4302-31.xml,0.021562482323338905
01234-4316-5.xml,0.010968889524200609
01234-4316-79.xml,0.014938856104336207
01234-4316-80.xml,0.011794159808035332
01234-4316-86.xml,0.010831261926357305
01234-4316-89.xml,0.025746738126833923
01235-4306-117.xml,0.022249458404936306
01235-4306-28.xml,0.026434579728146668
01235-4306-29.xml,0.019076369169240825
01235-4306-30.xml,1
01235-4306-60.xml,0.06372830801978202
01235-4306-65.xml,0.014441116932072173
01236-4400-16.xml,0.010039006345253343
01236-4400-29.xml,0.01759541547253285
01236-4400-51.xml,0.3132844420219246
01236-4400-71.xml,0.01782596212523324
01236-4400-73.xml,0.015016668772936836
01236-4400-75.xml,0.013470473298637597
01304-4308-11.xml,0.02548204085039263
01304-4308-14.xml,0.027008073845574465
01304-4308-3.xml,0.010391899290859485
01304-4308-7.xml,0.0451785121464906
01304-4308-8.xml,0.07519800641284202
01331-4400-15.xml,1
01331-4400-21.xml,1
01331-4400-26.xml,1
01331-4400-27.xml,1
01331-4400-3.xml,1
01331-4400-5.xml,0.13629836052166644
01332-4400-11.xml,1
01332-4400-6.xml,0.08055874137003383
01332-4400-7.xml,0.0805285113490718
01332-4400-9.xml,0.06981388467769623
01333-4400-1.xml,0.05185189583681049
01334-4400-18.xml,0.012122787331802498
01334-4400-19.xml,0.016837311976054425
01334-4400-6.xml,0.030366462757351775
01337-4400-21.xml,0.014652068083334635
01337-4400-24.xml,0.01474952035750432
01337-4400-26.xml,0.0391885204382848
01337-4400-9.xml,0.012039290168427419
01343-4400-12.xml,0.010316383335585488
01343-4400-9.xml,0.0129071005089334
01346-4402-10.xml,0.011996239718118473
01346-4402-17.xml,0.019450382758924634
01346-4402-19.xml,0.015325229484224767
01346-4402-2.xml,0.013879916639370049
01346-4402-33.xml,0.05415198955687539
01346-4402-36.xml,0.031755288588178
01346-4402-67.xml,0.031661083975457416
01346-4402-68.xml,0.0376649139889117
01346-4402-70.xml,0.019899419997202572
01346-4402-80.xml,0.0161714907224203
01347-4402-15.xml,0.010466770635199851
01347-4402-17.xml,0.01649792092645208
01347-4402-23.xml,1
01347-4402-9.xml,1
01361-4401-1.xml,0.02689067033224335
01361-4401-17.xml,0.05679115434686788
01363-4401-35.xml,0.01813099095732107
01364-4401-10.xml,0.01654470293829391
01370-4402-17.xml,0.016102508881623567
01371-4402-16.xml,1
01371-4402-45.xml,0.037843614121256586
01371-4402-52.xml,0.025537439721073807
01371-4402-54.xml,0.014398852897347103
01371-4402-60.xml,0.02521427955794775
01371-4402-67.xml,0.029298700388829868
01391-4402-17.xml,0.036780572317581584
01391-4402-20.xml,0.010360972872602292
01391-4402-27.xml,0.10311909215812176
01391-4402-28.xml,0.40460739880104324
01391-4402-29.xml,0.013108198220870726
01392-4402-1.xml,0.02655775961623641
01392-4402-15.xml,0.04403945119922881
01392-4402-16.xml,0.01578238566091228
01392-4402-2.xml,0.09249632417031894
01392-4402-4.xml,0.02709754467311054
01392-4402-5.xml,0.016179850475657398
01392-4402-6.xml,0.022672702886158524
01392-4402-7.xml,0.027681176111007066
01393-4402-1.xml,0.03620156140666342
01393-4402-12.xml,0.03103674362299147
01393-4402-13.xml,0.035360415503031706
01393-4402-16.xml,0.011761939000541344
01393-4402-32.xml,0.14267142933676924
01393-4402-38.xml,0.25830264406402004
01393-4402-41.xml,0.03592315041415706
01394-4334-15.xml,0.019555473488421793
01394-4334-17.xml,0.08573512263695693
01394-4334-41.xml,0.01697707971488749
01395-4334-11.xml,0.011350586698338994
01396-4334-1.xml,0.017498838978038167
01396-4334-4.xml,0.016788291156619173
01396-4334-5.xml,0.047091655777154906
01396-4334-9.xml,0.014647460160772563
01397-4334-7.xml,0.016251749529831105
01398-4334-1.xml,1
01398-4334-21.xml,0.014917150052417005
01398-4334-9.xml,0.040997468491642985
01399-4334-17.xml,0.015901407400362944
01399-4334-2.xml,0.011611770416360412
01399-4334-20.xml,0.01299596414580706
01401-4334-26.xml,0.012024694081829712
01401-4334-37.xml,0.034222395487163326
01401-4334-41.xml,0.039802086716252294
01402-4334-11.xml,0.018014541458110545
01402-4334-7.xml,0.019627943703310002
01402-4334-8.xml,0.026758029858624077
01405-4304-12.xml,0.01606929478292185
01405-4304-13.xml,0.010372478507009064
01405-4304-24.xml,0.1866442831799383
01406-4304-7.xml,0.024503706038287332
01408-4304-14.xml,0.04511294575552649
01423-4301-1.xml,0.016410137922408752
01423-4301-2.xml,0.01246275872691327
01423-4301-3.xml,0.01417720938516387
01424-4315-15.xml,0.01214887845919177
01424-4315-4.xml,0.016407262414577573
01424-4315-7.xml,0.020833772796787442
01425-4315-3.xml,0.0112537346592807
01425-4315-8.xml,0.010296702704450378
01427-4301-17.xml,0.012022329973344736
01427-4301-2.xml,0.011203882013206545
01427-4301-20.xml,0.27600851226241974
01428-4301-23.xml,0.02176896639510284
01428-4301-26.xml,0.0174520477114547
01428-4301-30.xml,0.014118079102726666
01429-4301-26.xml,0.11309523066792848
01429-4301-30.xml,0.018468496519474242
01430-4301-15.xml,0.09890504950350132
01430-4301-3.xml,0.02239800030469219
01432-4315-3.xml,0.06223203211305239
01432-4315-38.xml,0.10295152853625589
01432-4315-39.xml,0.03223950797832997
01433-4500-1.xml,0.024453541713445603
01433-4500-10.xml,0.017327421548255173
01433-4500-15.xml,0.13118512342547173
01433-4500-5.xml,0.02353469526357066
01433-4500-8.xml,0.06965953018437976
01434-4500-11.xml,0.011573609275310814
01434-4500-18.xml,0.013621245597716825
01434-4500-19.xml,0.28412122012378294
01434-4500-2.xml,0.012088959940031674
01434-4500-4.xml,0.10242802546707863
01434-4500-8.xml,0.029121092123305936
01436-4315-18.xml,0.19889360010265333
01436-4315-2.xml,0.011964796890263196
01436-4315-22.xml,1
01436-4315-26.xml,0.4737821110472543
01436-4315-27.xml,0.38228434363019836
01436-4315-3.xml,0.02694444987170652
01436-4315-30.xml,1
01437-4500-1.xml,0.06340493185136731
01438-4500-19.xml,0.0218226256268772
01438-4500-20.xml,0.0852839617826826
01438-4500-5.xml,0.015473336636670831
01438-4500-6.xml,0.010714257937010752
01439-4500-23.xml,0.07005800808251195
01452-4500-12.xml,0.011401746820471681
01453-4500-1.xml,0.27671349251713895
01453-4500-10.xml,0.01533189964940418
01453-4500-18.xml,0.06790581849942423
01453-4500-4.xml,0.010811492422997837
01453-4500-6.xml,0.022853606499703583
01454-4500-12.xml,0.01090973232682757
01456-4500-10.xml,0.018135443509031735
01457-4500-20.xml,0.014127954507091811
01460-4500-12.xml,0.10602333911654083
01460-4500-21.xml,0.03680386626026433
01460-4500-22.xml,0.019926045480766263
01460-4500-26.xml,0.4334965915156036
01460-4500-27.xml,0.0646606959800643
01461-4500-14.xml,0.020487674673134504
01461-4500-45.xml,0.03706888294287192
01462-4500-17.xml,0.01553681014236985
01463-4500-11.xml,0.9891635683074695
01465-4501-7.xml,0.010883822967065693
01468-4501-2.xml,0.03658807088939353
01468-4501-4.xml,0.01434642196007585
01468-4501-7.xml,0.031959971432463985
01468-4501-8.xml,0.013717194408625955
01469-4501-14.xml,0.015477562272533274
01470-4501-8.xml,0.5144531299863149
01471-4501-20.xml,0.11600914586217426
01481-4502-15.xml,0.01696784677294194
01481-4502-21.xml,0.04153786427356165
01481-4502-23.xml,0.13375769205700327
01481-4502-4.xml,0.03942462334725938
01482-4502-1.xml,0.023929304083088465
01485-4502-1.xml,1
01485-4502-4.xml,0.0355558431839087
01488-4503-1.xml,0.030134589146138868
01488-4503-2.xml,0.010402415454546565
01488-4503-5.xml,0.9396084009814968
01513-4501-1.xml,1
01516-4503-32.xml,0.01578592033920534
01516-4503-4.xml,0.017474947772105898
01519-4503-16.xml,0.011124776583161022
01545-4603-11.xml,0.012540884745133374
01546-4603-11.xml,0.014176548877509854
01547-4603-14.xml,0.01708334818575863
01549-4603-1.xml,0.02458585498741872
01549-4603-8.xml,0.015639039421968648
01550-4603-15.xml,0.02072611831857407
01555-4603-10.xml,0.32639633470001683
01555-4603-54.xml,1
01555-4603-9.xml,0.04993043026230892
01559-4603-10.xml,0.010038502647483849
01559-4603-8.xml,0.032247967788669674
01564-4603-16.xml,0.025303798850587644
01571-4302-12.xml,0.017876266285899667
01571-4302-29.xml,0.011420791157774168
01575-4302-10.xml,0.010236756817289416
01575-4302-13.xml,0.024151032101562664
01575-4302-17.xml,0.3238750462475589
01575-4302-2.xml,0.024329308969651353
01581-4323-10.xml,0.012359332759846908
01581-4323-14.xml,0.010817383377468848
01584-4302-1.xml,0.011986207553521422
01584-4302-27.xml,0.01978459285409473
01585-4323-9.xml,0.019718226568722685
01586-4323-53.xml,0.014616638539342919
01601-4329-36.xml,0.011673496137602268
01604-4329-10.xml,0.011518664274658863
01604-4329-11.xml,1
01607-4329-14.xml,0.0188270622120289
01607-4329-9.xml,0.011677591527941567
01608-4329-18.xml,0.011899700923124312
01608-4329-23.xml,0.014728311179765696
01608-4329-25.xml,0.020447007565547848
01609-4329-28.xml,0.10847892148540039
01610-4329-19.xml,0.01675559286995021
01610-4329-46.xml,0.04400264120059105
01610-4329-47.xml,0.2978650382646584
01632-4601-18.xml,0.011944663176863268
01633-4601-13.xml,0.06927665252750981
01633-4601-2.xml,0.10662263426446916
01633-4601-5.xml,0.010827114777303581
01634-4601-10.xml,0.027274057422835618
01634-4601-9.xml,0.0857956295636011
01635-4601-6.xml,0.021759655961827717
01636-4601-4.xml,0.03504221679281627
01637-4601-18.xml,0.011369927601974084
01637-4601-19.xml,0.010816070612191475
01637-4601-22.xml,0.07619020907087326
01637-4601-24.xml,1
01638-4601-5.xml,0.01824033487403176
01639-4601-3.xml,0.01613364414933338
01641-4601-43.xml,0.03724195045288348
01643-4601-28.xml,0.010799100325067479
01643-4601-4.xml,0.019981937998524657
01644-4601-10.xml,0.021866263099696304
01644-4601-11.xml,0.010434031462954851
01644-4601-5.xml,0.017743029664715082
01645-4601-32.xml,0.2645468958853706
01647-4601-22.xml,0.020375453575117608
01647-4601-26.xml,1
01647-4601-37.xml,0.029992282334375897
01648-4601-1.xml,1
01648-4601-5.xml,0.01922033974291648
01648-4601-8.xml,0.012343385867202294
01649-4601-16.xml,0.0321342439045903
01661-4600-18.xml,0.01354359326854615
01661-4600-29.xml,0.010488873576987467
01661-4600-32.xml,0.02167394754318075
01661-4600-33.xml,0.020126795533658703
01661-4600-35.xml,0.013860641380102456
01661-4600-38.xml,0.5049756511590477
01661-4600-5.xml,0.019396536217225036
01661-4600-6.xml,0.014989322569906594
01661-4600-8.xml,0.051396178060501785
01661-4600-9.xml,0.22796336178518561
01662-4600-15.xml,0.0203869053624397
01662-4600-16.xml,0.056530658533161415
01662-4600-22.xml,0.010144785732401518
01662-4600-25.xml,0.011713298751203971
01663-4600-19.xml,0.011600986385234102
01663-4600-31.xml,0.03289368531284487
01663-4600-32.xml,0.013428273151317338
01663-4600-6.xml,0.03962878676549364
01663-4600-9.xml,0.01067896844617422
01664-4600-20.xml,0.015509297792538623
01664-4600-31.xml,0.02253805900094008
01665-4600-15.xml,0.07984604330483358
01665-4600-34.xml,0.8154083542101875
01665-4600-44.xml,0.07931387119545263
01665-4600-45.xml,0.012879991734730534
01668-4600-12.xml,0.031785768685374194
01691-4625-4.xml,0.1059220495276505
01692-4625-1.xml,0.029406998167912923
01693-4625-14.xml,1
01693-4625-23.xml,0.08341521842519317
01693-4625-27.xml,0.03380273913254883
01693-4625-28.xml,0.02310656585280224
01694-4625-1.xml,0.10307562692831529
01694-4625-4.xml,0.020851660907867497
02201-4200-201.xml,1
02201-4200-216.xml,0.01373599083580379
02201-4200-247.xml,0.03967906915184438
02201-4200-290.xml,0.015011239920688979
02201-4200-307.xml,0.011380153288172767
02201-4200-316.xml,0.01887867231875906
02202-4202-218.xml,0.017356270977989974
02202-4202-220.xml,0.013385805199228495
02202-4202-221.xml,0.030619067558233293
02202-4202-222.xml,0.029592608570072287
02202-4202-235.xml,0.012977942654159524
02202-4202-239.xml,0.06458390296353178
02202-4202-242.xml,0.0502829023558482
02202-4202-243.xml,0.032414441855130094
02202-4202-246.xml,0.010857758938549122
02202-4202-280.xml,0.011365440533831817
02202-4202-287.xml,0.0339194482962456
02202-4202-292.xml,0.016491667678104283
02202-4202-302.xml,0.044291534685515166
02202-4202-309.xml,0.018556711751372967
02202-4202-310.xml,0.10088229859671882
02202-4202-312.xml,0.01027765221305077
02202-4202-365.xml,0.018642233891050908
02203-4204-105.xml,0.01587600774839637
02203-4204-119.xml,0.016435072267864004
02203-4204-130.xml,0.021087569174798815
02203-4204-131.xml,0.06917448527156378
02203-4204-134.xml,0.011498929023605386
02203-4204-141.xml,0.014361851434197437
02203-4204-165.xml,0.01719211870593229
02203-4204-166.xml,0.012831458339181534
02203-4204-170.xml,0.011255904858373023
02203-4204-190.xml,0.023046901984796087
02203-4204-92.xml,0.07722445272453082
02204-4202-12.xml,0.41712373669933756
02204-4202-26.xml,0.016148554632568812
02204-4202-41.xml,0.03689422111007057
02204-4202-42.xml,0.02327820409388015
02204-4202-50.xml,0.012704213756655425
02204-4202-70.xml,0.015282472922185986
02204-4202-77.xml,0.010330421578594762
02204-4202-78.xml,0.02051582780556882
02204-4202-82.xml,0.011781401160880556
02205-4201-102.xml,0.012621161197502673
02205-4201-105.xml,0.06414307241497119
02205-4201-116.xml,0.05868487375999143
02205-4201-117.xml,0.03679223654500419
02205-4201-118.xml,0.2643543903154967
02205-4201-120.xml,0.027845028145945583
02205-4201-133.xml,0.8361376270957068
02205-4201-134.xml,0.027919307008928196
02205-4201-20.xml,0.04709921194357525
02205-4201-25.xml,0.027805188859287067
02205-4201-30.xml,0.017272628849862137
02205-4201-44.xml,0.027073094479358017
02205-4201-45.xml,0.018441641792001917
02205-4201-48.xml,0.016814426233868973
02205-4201-88.xml,0.5020919460228565
02206-4234-46.xml,0.014374899251097917
02206-4234-72.xml,0.02002538920559649
02207-4234-18.xml,0.014428658953326456
02207-4234-8.xml,0.01512220038054135
02208-4211-114.xml,0.017098120136210704
02208-4211-65.xml,0.010512732684324844
02208-4211-88.xml,0.015262702316835908
02208-4211-92.xml,0.23551097761027062
02209-4201-11.xml,0.06069941451576666
02209-4201-31.xml,0.021297065015538408
02209-4201-32.xml,0.01378068963936041
02209-4201-77.xml,0.02390482027428298
02209-4201-83.xml,0.03422408397115129
02209-4201-85.xml,0.09231548593256356
02210-4202-16.xml,0.014425531916662515
02210-4202-22.xml,0.03923226879838537
02210-4202-27.xml,0.03485573936810327
02210-4202-3.xml,0.02281821183975441
02210-4202-40.xml,0.014873650250427528
02210-4202-41.xml,0.05378581772235036
02210-4202-43.xml,0.14453779707015213
02210-4202-49.xml,0.017174625028916868
02210-4202-51.xml,0.012140811045977862
02210-4202-65.xml,0.047079683031650665
02210-4202-66.xml,0.017900613523686326
02301-4200-21.xml,0.03850102354641938
02301-4200-24.xml,1
02301-4200-34.xml,0.01262323233003837
02307-4200-6.xml,0.021022136998127605
02321-4201-34.xml,0.022575020747911956
02323-4201-18.xml,0.010092981062550077
02343-4202-12.xml,0.07283079463053432
02343-4202-13.xml,0.5463730694189939
02343-4202-14.xml,0.9851787292676435
02343-4202-21.xml,0.0187485734462689
02343-4202-22.xml,0.04645194477299308
02343-4202-24.xml,0.020833164126340842
02343-4202-27.xml,0.021895401827838668
02361-4202-15.xml,0.011105369147353494
02361-4202-19.xml,0.05537487897172366
02361-4202-20.xml,0.04203457324006643
02361-4202-21.xml,0.1453651377136954
02361-4202-24.xml,0.023946395949717036
02361-4202-26.xml,0.011004464670478775
02361-4202-27.xml,0.016383268281132235
02361-4202-32.xml,0.25531158953695676
02361-4202-33.xml,0.16758079400438952
02361-4202-34.xml,0.21499703773241563
02361-4202-35.xml,0.06011803047326292
02361-4202-36.xml,0.17536183056120036
02361-4202-38.xml,0.010630156215092335
02361-4202-39.xml,0.04708682109247975
02361-4202-5.xml,0.018196971089431746
02361-4202-6.xml,0.02893623360615516
02361-4202-9.xml,0.016526239136644305
02362-4202-13.xml,0.049608200550111614
02362-4202-17.xml,0.02845845711351258
02362-4202-24.xml,0.029512538421552215
02362-4202-8.xml,0.01069570415130583
02367-4202-1.xml,0.016229344166874382
02367-4202-16.xml,0.06461767886111447
02367-4202-5.xml,0.042784273865290046
02381-4201-10.xml,0.023064616172692176
02381-4201-23.xml,0.019464272088213996
02381-4201-27.xml,0.07979813397088331
02381-4201-28.xml,0.010094095104674405
02381-4201-32.xml,0.06399494386348348
02381-4201-34.xml,0.010594303842441088
02381-4201-35.xml,0.02055211958970582
02381-4201-37.xml,0.04118365477745045
02381-4201-6.xml,0.06814025014688929
02381-4201-8.xml,0.013813222707479866
02381-4201-9.xml,0.04523033643474805
02384-4201-10.xml,0.02392357751636076
02384-4201-20.xml,0.026444294113066147
02384-4201-22.xml,0.04375739335320217
02384-4201-6.xml,0.026325287006379705
02387-4201-13.xml,0.02159565403207564
02387-4201-14.xml,0.014467815709955478
02387-4201-15.xml,0.022897183678703747
02387-4201-22.xml,0.01949946185107365
02387-4201-6.xml,0.047271104781164586
02401-4234-10.xml,0.012666916210646306
02401-4234-13.xml,0.01748343757367421
02401-4234-4.xml,0.013109735295668834
02402-4234-14.xml,0.016800066011258386
02402-4234-17.xml,0.14987840031013344
02402-4234-26.xml,0.03929686805073329
02405-4234-12.xml,0.044547888493008614
02405-4234-13.xml,0.01177004736400955
02405-4234-16.xml,0.03284689300286947
02405-4234-20.xml,0.014532293631583704
02405-4234-22.xml,0.35593278567317777
02406-4211-2.xml,0.011869363703861824
02408-4234-12.xml,0.11079036267331965
02408-4234-18.xml,0.010115319665189748
02408-4234-23.xml,0.023885601077446528
02408-4234-31.xml,0.01725216163836918
02408-4234-6.xml,0.8026871690861916
02411-4234-19.xml,0.018533550904884732
02411-4234-35.xml,0.011482327691173633
02412-4234-28.xml,0.01490193827092201
02412-4234-34.xml,0.012127658003375452
02412-4234-41.xml,0.01577967202534969
02412-4234-48.xml,0.01385627950352819
02423-4211-1.xml,0.015129381845825352
02424-4211-55.xml,0.03259208769358757
02425-4211-2.xml,0.03304219227936611
02426-4211-10.xml,0.015753341322552794
02441-4204-2.xml,0.04442301920053093
02442-4204-2.xml,0.014537489997074826
02442-4204-23.xml,0.010970973914531945
02442-4204-30.xml,0.07709323815554614
02443-4204-12.xml,0.01779397951729511
02443-4204-13.xml,0.07023316946392322
02445-4204-1.xml,0.7774339670678067
02445-4204-10.xml,0.010044794265075319
02445-4204-20.xml,0.013875513762028002
02445-4204-25.xml,0.012399816412873133
02445-4204-28.xml,0.028276485315334887
02445-4204-36.xml,0.02850931458965078
02445-4204-51.xml,0.02805980216442061
02445-4204-69.xml,0.016660375647459702
02446-4204-12.xml,0.020834360493646842
02446-4204-20.xml,0.013293775310953215
03201-4000-242.xml,0.010606776960473852
03201-4000-243.xml,0.034082872018650234
03201-4000-261.xml,0.42525215587023024
03201-4000-266.xml,0.24129747846503669
03201-4000-276.xml,0.01807967581518788
03201-4000-307.xml,0.016549925800744658
03201-4000-309.xml,1
03201-4000-316.xml,0.053697816970770806
03201-4000-340.xml,0.029436742953213635
03201-4000-357.xml,0.048140583637388046
03201-4000-361.xml,0.1498486000589292
03201-4000-362.xml,0.06697857335575108
03201-4000-376.xml,0.04435201602421668
03201-4000-382.xml,0.12353332791264937
03202-4004-252.xml,0.05965928884409444
03202-4004-284.xml,0.012843750031326207
03202-4004-436.xml,0.01545920543954915
03203-4027-22.xml,0.011242539341628555
03203-4027-35.xml,0.014050381252559863
03203-4027-47.xml,0.05386508016414737
03203-4027-49.xml,0.011635755843693363
03203-4027-59.xml,0.011230818314816537
03203-4027-61.xml,0.015449750517899985
03203-4027-75.xml,0.011398465337814856
03203-4027-79.xml,0.012914943668362877
03203-4027-82.xml,0.02389568788336338
03203-4027-91.xml,0.02631351985817143
03205-4001-237.xml,0.01613191379761547
03205-4001-240.xml,0.4864282607190057
03205-4001-242.xml,0.03900996852122107
03205-4001-243.xml,0.22091784357847188
03205-4001-282.xml,0.03888483034566681
03205-4001-345.xml,0.020111866008402868
03205-4001-358.xml,1
03205-4001-371.xml,0.2561698548377662
03205-4001-382.xml,0.12134477285880652
03205-4001-461.xml,0.01239373213985151
03205-4001-473.xml,0.07583269572051365
03205-4001-478.xml,0.010640460771223603
03205-4001-513.xml,0.011867632206307266
03206-4001-191.xml,0.021021602217558555
03206-4001-197.xml,0.02049584635308288
03206-4001-200.xml,0.010714099050319614
03206-4001-206.xml,0.022438766992884607
03206-4001-208.xml,0.04652645374812503
03206-4001-211.xml,1
03206-4001-229.xml,0.016468921298317007
03206-4001-266.xml,0.021063203507621142
03207-4002-129.xml,0.019587239732743678
03207-4002-130.xml,0.06387683623645846
03207-4002-131.xml,0.011831008851003078
03207-4002-29.xml,0.010651326696512475
03209-4006-240.xml,0.017363347144993546
03209-4006-245.xml,0.012302924548024508
03209-4006-348.xml,0.026583021264525497
03209-4006-360.xml,0.012643915003691664
03209-4006-368.xml,0.010805534946125128
03209-4006-435.xml,0.010939118787471003
03209-4006-475.xml,0.056198347573951035
03209-4006-529.xml,0.05411215158412219
03209-4006-546.xml,0.013971584566121686
03209-4006-573.xml,0.060462890507054556
03209-4006-7.xml,0.011658937758883048
03210-4027-32.xml,0.04812406683889425
03210-4027-46.xml,0.027626016919631957
03210-4027-50.xml,0.028466174367771213
03210-4027-62.xml,0.010312552809837672
03210-4027-63.xml,0.015214990344810109
03210-4027-79.xml,0.018503344453420834
03210-4027-83.xml,0.017391691551962518
03210-4027-84.xml,0.016695747344769307
03211-4004-74.xml,0.026804892258206703
03211-4004-76.xml,0.10234877798989028
03213-4002-100.xml,0.010779772224636108
03213-4002-13.xml,0.012619128528608026
03213-4002-57.xml,0.011493401087919852
03214-4000-103.xml,0.012111450868646734
03214-4000-173.xml,0.011476455274390451
03214-4000-42.xml,0.3185188239188216
03214-4000-51.xml,0.036165173607495826
03215-4006-14.xml,1
