zip_file,outside_area_rate
10201-0700-597.zip,1
10201-0700-598.zip,0.07172721541740112
10201-0700-622.zip,0.03603730177017217
10201-0700-623.zip,1
10201-0700-625.zip,0.13598459447678402
10201-0700-627.zip,0.006107211110494948
10201-0700-647.zip,0.011782557329802601
10201-0700-648.zip,0.02170983743163779
10201-0700-663.zip,0.007769994872340313
10201-0700-673.zip,0.043062487964668716
10201-0700-682.zip,0.009744610248486163
10201-0700-691.zip,0.0021144099720262766
10201-0700-693.zip,0.0028190301687632813
10201-0700-746.zip,0.0011183742892689752
10201-0700-748.zip,0.005944540877815263
10201-0700-750.zip,0.005041438205866777
10201-0700-754.zip,0.006595101586294283
10201-0700-755.zip,0.008915145869453966
10201-0700-756.zip,0.026496619326015547
10201-0700-766.zip,0.012149502201788454
10201-0700-768.zip,0.007150884364536814
10201-0700-769.zip,0.017103044208212848
10201-0700-777.zip,0.09352122070150304
10201-0700-778.zip,0.008877962774276993
10201-0700-780.zip,0.03265565726456199
10201-0700-782.zip,0.0034409439228195726
10201-0700-783.zip,0.0012232429397222022
10201-0700-792.zip,0.03741018758807568
10201-0700-793.zip,0.028780153679958675
10201-0700-812.zip,0.005635031337835716
10201-0700-813.zip,0.008452141141308878
10201-0700-814.zip,0.05684993780441572
10201-0700-824.zip,0.005114177999258285
10201-0700-825.zip,0.00040888638474123606
10201-0700-835.zip,0.017559195495275737
10201-0700-840.zip,0.020235490289235547
10201-0700-849.zip,0.000033860715300759736
10201-0700-889.zip,0.016560667744100255
10201-0700-898.zip,0.35606141150028003
10202-0704-589.zip,0.0024074738968070664
10202-0704-594.zip,0.007232450860507611
10202-0704-596.zip,0.0005626939387102237
10202-0704-600.zip,0.03121679421610901
10202-0704-619.zip,0.005361227866325313
10202-0704-622.zip,1
10202-0704-629.zip,0.13067002440794961
10202-0704-654.zip,0.0025582310113004825
10202-0704-664.zip,0.004453241371283001
10202-0704-665.zip,0.000010134110131843066
10202-0704-684.zip,0.0014757525208289879
10202-0704-685.zip,0.00805869641762369
10202-0704-719.zip,0.055219304988525564
10202-0704-729.zip,0.004951237407426312
10202-0704-733.zip,0.0035007068413349662
10202-0704-734.zip,0.027716021828929516
10202-0704-737.zip,0.013535360955697295
10202-0704-738.zip,0.0017006587509564852
10202-0704-747.zip,0.023008877926074423
10202-0704-750.zip,0.0022304212900130516
10202-0704-752.zip,0.005979588908161859
10202-0704-754.zip,0.0031247632816642223
10202-0704-756.zip,0.018691196551798517
10202-0704-757.zip,0.00034765406807801824
10202-0704-758.zip,0.04735440226156318
10202-0704-760.zip,0.024649678080675974
10202-0704-761.zip,0.00003266625356368458
10202-0704-762.zip,0.08324373301858012
10202-0704-769.zip,0.00382070858097161
10202-0704-799.zip,0.01528042740356772
10202-0704-804.zip,0.0030109112674356897
10202-0704-806.zip,0.003527139188246098
10202-0704-808.zip,0.003363027770696525
10202-0704-826.zip,0.0002892390995542504
10202-0704-860.zip,0.05467961496444762
10202-0704-869.zip,0.005021931143391334
10202-0704-870.zip,0.023316601138670068
10202-0704-894.zip,0.0053412543998977435
10203-0703-303.zip,0.019702836915497124
10203-0703-308.zip,0.00044936189200539545
10203-0703-309.zip,0.018853014549376046
10203-0703-310.zip,0.005371574234286691
10203-0703-312.zip,0.008109724901965043
10203-0703-318.zip,0.013448630002489192
10203-0703-321.zip,0.013883796433207252
10203-0703-323.zip,0.0012585871269127358
10203-0703-327.zip,0.016127024860989714
10203-0703-328.zip,0.01292491741241042
10203-0703-330.zip,0.04174488914894181
10203-0703-338.zip,0.008094863612501113
10203-0703-339.zip,0.00040401342877594004
10203-0703-348.zip,0.033807348161781214
10203-0703-351.zip,0.0061811267101770095
10203-0703-358.zip,0.001993266437000596
10203-0703-360.zip,0.014095890170712777
10203-0703-363.zip,0.025352571188210882
10203-0703-368.zip,0.028392859873378806
10203-0703-370.zip,0.0004044402666835145
10203-0703-371.zip,0.05451918188127414
10203-0703-373.zip,0.01470226338673486
10203-0703-376.zip,0.054784090716556544
10203-0703-381.zip,0.0045752694191802945
10203-0703-384.zip,0.010858433769382447
10203-0703-385.zip,0.004149803233039817
10203-0703-390.zip,0.025647798836438973
10203-0703-391.zip,0.08186607715262195
10203-0703-393.zip,0.015189322433555197
10204-0708-471.zip,0.004042278561535495
10204-0708-489.zip,0.058716504380444734
10204-0708-490.zip,0.046000075336292245
10204-0708-501.zip,0.37825465302078276
10204-0708-507.zip,0.029265407118884923
10204-0708-509.zip,1
10204-0708-512.zip,0.03335390434605323
10204-0708-516.zip,0.03284401804754955
10204-0708-523.zip,0.009757098930488817
10204-0708-530.zip,0.0017840796368832068
10204-0708-536.zip,0.004403292863490393
10204-0708-538.zip,0.00819479722924954
10204-0708-540.zip,0.8498172487753882
10204-0708-542.zip,0.00027741789113111537
10204-0708-548.zip,0.003405013389382927
10204-0708-549.zip,0.0007450979967543736
10204-0708-556.zip,0.02955097048662403
10205-0702-309.zip,0.010929028741208047
10205-0702-311.zip,0.014160660201754882
10205-0702-317.zip,0.0017507186538952002
10205-0702-318.zip,0.000052662243116397
10205-0702-327.zip,0.020676222875507078
10205-0702-331.zip,0.041401647406815956
10205-0702-332.zip,0.05712526562204534
10205-0702-335.zip,0.025754762302915513
10205-0702-344.zip,0.0010028840333087263
10205-0702-357.zip,0.09514550103263975
10205-0702-366.zip,0.0011122587925557204
10205-0702-376.zip,0.006413768302359402
10205-0702-378.zip,0.00047939641298400115
10205-0702-380.zip,0.016397588707703692
10205-0702-391.zip,0.0023186508067182254
10206-0701-774.zip,0.32653456651983837
10206-0701-784.zip,0.5967435130288118
10206-0701-795.zip,0.002275189464148064
10206-0701-800.zip,0.0021037045531391296
10206-0701-816.zip,0.0029887727414616982
10206-0701-818.zip,0.4122109993546542
10206-0701-851.zip,0.0007316275572603059
10206-0701-852.zip,0.0011188533955092117
10206-0701-860.zip,0.0007916051467630192
10206-0701-873.zip,0.018947403605296786
10206-0701-874.zip,0.014364754547156133
10207-0702-191.zip,0.030921744086314096
10207-0702-194.zip,0.18162099296578227
10207-0702-195.zip,0.014178150773989762
10207-0702-198.zip,0.006433392724041642
10208-0707-213.zip,0.27133730513415133
10208-0707-214.zip,0.015794981972125588
10208-0707-215.zip,0.02016910845936204
10208-0707-225.zip,0.011940540816848366
10208-0707-226.zip,0.015327830377072638
10208-0707-239.zip,0.007133491586932217
10208-0707-246.zip,0.03012683853240894
10208-0707-247.zip,0.001194692340725334
10208-0707-259.zip,0.02542380380110565
