code,kokyozahyo_area
38201,1
38202,0
38203,9
38204,0
38205,1
38206,3
38207,0
38209,0
38210,0
38213,1
38214,13
38215,0
38356,0
38386,18
38401,0
38402,0
38422,1
38442,0
38484,2
38488,16
38506,8
