code,kokyozahyo_area
28101,0
28102,1
28105,0
28106,0
28107,0
28108,0
28109,0
28110,2
28111,0
28201,3
28202,0
28203,0
28204,0
28205,0
28206,0
28207,0
28208,0
28209,1
28210,6
28212,0
28213,0
28214,0
28215,0
28216,2
28217,0
28218,0
28219,0
28220,0
28221,0
28222,31
28223,15
28224,9
28225,39
28226,0
28227,61
28228,0
28229,0
28301,0
28365,13
28381,0
28382,0
28442,3
28443,0
28446,7
28464,0
28481,0
28501,0
28585,9
28586,6
