zip_file,outside_area_rate
45201-3500-104.zip,1
45201-3500-105.zip,1
45201-3500-107.zip,1
45201-3500-111.zip,1
45201-3500-113.zip,1
45201-3500-116.zip,0.0000976212621625061
45201-3500-122.zip,1
45201-3500-199.zip,0.9755580966750846
45201-3500-203.zip,0.006445556515924711
45201-3500-206.zip,0.11074575357818095
45201-3500-211.zip,0.006796496653329376
45201-3500-213.zip,0.04253032068127982
45201-3500-215.zip,0.030902658936612593
45201-3500-266.zip,1
45201-3500-285.zip,0.04379539302571833
45201-3500-286.zip,0.005968938441940019
45201-3500-288.zip,0.001999555223454297
45201-3500-298.zip,0.0028409703744624037
45201-3500-299.zip,0.006598913137082163
45201-3500-300.zip,0.00021770151370226198
45201-3500-302.zip,0.005388489381563111
45201-3500-303.zip,0.0018379763725416831
45201-3500-377.zip,1
45201-3500-536.zip,0.0006769450693838719
45201-3500-537.zip,0.0008061772793996891
45201-3500-538.zip,0.002322773334290651
45201-3500-582.zip,0.007266804249150605
45201-3500-610.zip,0.008637905417653302
45201-3500-611.zip,0.03724462176982479
45201-3500-612.zip,0.003847150197511029
45201-3500-613.zip,0.02623195467494721
45201-3500-619.zip,0.0031446760215079195
45201-3500-638.zip,0.000028189636429587495
45201-3500-639.zip,0.00034977422447257656
45201-3500-652.zip,1
45201-3500-853.zip,0.037646566893501654
45201-3500-860.zip,0.006579298679385337
45201-3500-865.zip,0.003380258676283443
45201-3500-867.zip,0.0047155145958089895
45201-3500-869.zip,0.00561950731210592
45201-3500-95.zip,0.028156824692910254
45201-3500-99.zip,0.006149678568676098
45202-3502-100.zip,0.0021432408913744094
45202-3502-135.zip,0.007742955789131756
45202-3502-136.zip,0.001139888835134828
45202-3502-137.zip,0.003516920584304195
45202-3502-138.zip,0.027855035250356264
45202-3502-140.zip,0.012552057498409597
45202-3502-142.zip,0.008058069547146274
45202-3502-148.zip,0.012096365093076211
45202-3502-16.zip,0.00015651067426036835
45202-3502-160.zip,0.005131272330881509
45202-3502-161.zip,0.017396284471509427
45202-3502-162.zip,0.018558222190662055
45202-3502-173.zip,0.00003417735720678827
45202-3502-177.zip,0.007139658676087346
45202-3502-179.zip,0.017520027800597693
45202-3502-2.zip,1
45202-3502-20.zip,0.009892637983542563
45202-3502-205.zip,0.0002070602115485931
45202-3502-21.zip,0.007509914923904515
45202-3502-239.zip,0.1664361721100086
45202-3502-24.zip,0.0239038282764219
45202-3502-240.zip,0.011246031647911825
45202-3502-242.zip,0.00615525641672221
45202-3502-244.zip,0.00017145403887597332
45202-3502-246.zip,0.004364336525688128
45202-3502-293.zip,0.01060967608670138
45202-3502-300.zip,0.03691633490388457
45202-3502-302.zip,0.009935885248190779
45202-3502-303.zip,0.00010434979359574825
45202-3502-306.zip,0.04774192916280551
45202-3502-311.zip,0.00884673728050911
45202-3502-314.zip,0.00030066004945128455
45202-3502-344.zip,0.0012791033669589114
45202-3502-378.zip,0.011324585203318582
45202-3502-387.zip,0.024541164825458095
45202-3502-392.zip,0.017546325492189152
45202-3502-394.zip,0.014972321965076585
45202-3502-401.zip,0.0004952607974942902
45202-3502-405.zip,0.0005854055165455119
45202-3502-415.zip,0.135874128068451
45202-3502-416.zip,0.00012525089374704201
45202-3502-420.zip,0.12064909207025254
45202-3502-427.zip,0.00448510816707659
45202-3502-429.zip,0.0034079717253391317
45202-3502-438.zip,0.006825080831865393
45202-3502-451.zip,0.002471684232205784
45202-3502-458.zip,0.010643440746293087
45202-3502-463.zip,0.0007678840329282677
45202-3502-475.zip,0.022939115193447157
45202-3502-479.zip,0.006802485703652161
45202-3502-77.zip,0.046608467186185165
45202-3502-78.zip,0.0185022043521893
45202-3502-79.zip,0.004244014639972815
45203-3503-12.zip,0.0016837910300735448
