code,kokyozahyo_area
22101,0
22102,0
22103,0
22131,0
22132,0
22133,0
22134,0
22135,0
22136,0
22137,1
22203,0
22205,0
22206,0
22207,4
22208,0
22209,5
22210,0
22211,2
22212,0
22213,0
22214,0
22215,0
22216,0
22219,0
22220,0
22221,0
22222,0
22223,0
22224,0
22225,0
22226,1
22301,0
22302,0
22304,0
22305,0
22306,0
22325,0
22341,0
22342,0
22344,8
22361,0
22424,0
22429,1
22461,1
