code,kokyozahyo_area
30201,0
30202,1
30203,0
30204,0
30205,2
30206,27
30207,0
30208,5
30209,1
30304,0
30341,1
30343,0
30344,3
30361,0
30362,3
30366,14
30381,0
30382,0
30383,0
30390,4
30391,3
30392,49
30401,14
30404,1
30406,3
30421,1
30422,0
30424,0
30427,0
30428,0
