code,zip_file,市区町村名,地番
39201,39201-4900-1.zip,高知市,590-31
39201,39201-4900-1.zip,高知市,590-45
39201,39201-4900-1.zip,高知市,590-51
39201,39201-4900-1.zip,高知市,590-59
39201,39201-4900-1.zip,高知市,590-61
39201,39201-4900-1.zip,高知市,591-1
39201,39201-4900-1.zip,高知市,591-8
39201,39201-4900-1.zip,高知市,591-9
39201,39201-4900-1.zip,高知市,591-10
39201,39201-4900-1.zip,高知市,591-11
39201,39201-4900-1.zip,高知市,591-25
39201,39201-4900-1.zip,高知市,591-26
39201,39201-4900-1.zip,高知市,591-27
39201,39201-4900-1.zip,高知市,591-28
39201,39201-4900-1.zip,高知市,591-29
39201,39201-4900-1.zip,高知市,590-5
39201,39201-4900-1.zip,高知市,590-63
39201,39201-4900-129.zip,高知市,1879-3
39201,39201-4900-129.zip,高知市,1880-13
39201,39201-4900-129.zip,高知市,1880-14
39201,39201-4900-129.zip,高知市,1880-16
39201,39201-4900-129.zip,高知市,1881-5
39201,39201-4900-129.zip,高知市,1881-19
39201,39201-4900-129.zip,高知市,1881-20
39201,39201-4900-129.zip,高知市,1890-11
39201,39201-4900-129.zip,高知市,1892-1
39201,39201-4900-129.zip,高知市,1892-2
39201,39201-4900-129.zip,高知市,1892-3
39201,39201-4900-129.zip,高知市,1898-3
39201,39201-4900-129.zip,高知市,1898-5
39201,39201-4900-129.zip,高知市,1898-6
39201,39201-4900-129.zip,高知市,1898-7
39201,39201-4900-129.zip,高知市,1898-8
39201,39201-4900-129.zip,高知市,1898-9
39201,39201-4900-129.zip,高知市,1898-11
39201,39201-4900-129.zip,高知市,1899
39201,39201-4900-129.zip,高知市,1901
39201,39201-4900-134.zip,高知市,189-1
39201,39201-4900-134.zip,高知市,189-2
39201,39201-4900-134.zip,高知市,189-3
39201,39201-4900-134.zip,高知市,189-4
39201,39201-4900-134.zip,高知市,189-5
39201,39201-4900-134.zip,高知市,189-6
39201,39201-4900-134.zip,高知市,189-7
39201,39201-4900-134.zip,高知市,200-3
39201,39201-4900-134.zip,高知市,200-5
39201,39201-4900-134.zip,高知市,200-6
39201,39201-4900-134.zip,高知市,200-7
39201,39201-4900-134.zip,高知市,200-8
39201,39201-4900-134.zip,高知市,200-10
39201,39201-4900-134.zip,高知市,200-11
39201,39201-4900-134.zip,高知市,200-12
39201,39201-4900-134.zip,高知市,200-13
39201,39201-4900-134.zip,高知市,200-14
39201,39201-4900-134.zip,高知市,200-15
39201,39201-4900-134.zip,高知市,200-16
39201,39201-4900-134.zip,高知市,200-17
39201,39201-4900-134.zip,高知市,200-18
