code,zip_file,市区町村名,地番
18201,18201-2100-1082.zip,福井市,18
18201,18201-2100-1082.zip,福井市,61
18201,18201-2100-1082.zip,福井市,47
18201,18201-2100-1082.zip,福井市,48
18201,18201-2100-1082.zip,福井市,20-2
18201,18201-2100-1085.zip,福井市,20
18201,18201-2100-1085.zip,福井市,21
18201,18201-2100-1085.zip,福井市,43
18201,18201-2100-1085.zip,福井市,51
18201,18201-2100-1085.zip,福井市,52
18201,18201-2100-1085.zip,福井市,25
18201,18201-2100-1085.zip,福井市,45-2
18201,18201-2100-1085.zip,福井市,46
18201,18201-2100-1085.zip,福井市,54
18201,18201-2100-1085.zip,福井市,55
18201,18201-2100-1085.zip,福井市,56
18201,18201-2100-1085.zip,福井市,1
18201,18201-2100-1085.zip,福井市,18
18201,18201-2100-1085.zip,福井市,19
18201,18201-2100-1085.zip,福井市,21
18201,18201-2100-1085.zip,福井市,22
18201,18201-2100-1085.zip,福井市,35
18201,18201-2100-1085.zip,福井市,36
18201,18201-2100-1085.zip,福井市,42
18201,18201-2100-1085.zip,福井市,51
18201,18201-2100-1085.zip,福井市,1
18201,18201-2100-1085.zip,福井市,2
18201,18201-2100-1085.zip,福井市,3
18201,18201-2100-1085.zip,福井市,14
18201,18201-2100-1085.zip,福井市,15
18201,18201-2100-1085.zip,福井市,1
18201,18201-2100-1085.zip,福井市,2
18201,18201-2100-1085.zip,福井市,3
18201,18201-2100-1085.zip,福井市,4
18201,18201-2100-1085.zip,福井市,5
18201,18201-2100-1085.zip,福井市,6
18201,18201-2100-1095.zip,福井市,33
18201,18201-2100-1095.zip,福井市,55
18201,18201-2100-1095.zip,福井市,56
18201,18201-2100-1095.zip,福井市,59
18201,18201-2100-1095.zip,福井市,60
18201,18201-2100-1095.zip,福井市,49
18201,18201-2100-1095.zip,福井市,114
18201,18201-2100-1095.zip,福井市,115
18201,18201-2100-1095.zip,福井市,116
18201,18201-2100-1095.zip,福井市,117
18201,18201-2100-1095.zip,福井市,118
18201,18201-2100-1095.zip,福井市,119
18201,18201-2100-1095.zip,福井市,22
18201,18201-2100-1095.zip,福井市,23
18201,18201-2100-1095.zip,福井市,24
18201,18201-2100-1095.zip,福井市,25
18201,18201-2100-1095.zip,福井市,26-1
18201,18201-2100-1095.zip,福井市,26-2
18201,18201-2100-1095.zip,福井市,27
18201,18201-2100-1095.zip,福井市,28
18201,18201-2100-1095.zip,福井市,47
18201,18201-2100-1095.zip,福井市,49
18201,18201-2100-1095.zip,福井市,50
18201,18201-2100-1095.zip,福井市,51
18201,18201-2100-1095.zip,福井市,52
18201,18201-2100-1095.zip,福井市,54
18201,18201-2100-1095.zip,福井市,55
18201,18201-2100-1095.zip,福井市,59
18201,18201-2100-1109.zip,福井市,1
18201,18201-2100-1109.zip,福井市,2
18201,18201-2100-1109.zip,福井市,3
18201,18201-2100-1109.zip,福井市,4
18201,18201-2100-1109.zip,福井市,5
18201,18201-2100-1109.zip,福井市,30
18201,18201-2100-1109.zip,福井市,32
18201,18201-2100-1117.zip,福井市,21
18201,18201-2100-1121.zip,福井市,1
18201,18201-2100-1121.zip,福井市,2
18201,18201-2100-1121.zip,福井市,3
18201,18201-2100-1121.zip,福井市,4
18201,18201-2100-1121.zip,福井市,11
18201,18201-2100-1121.zip,福井市,12
18201,18201-2100-1121.zip,福井市,1-1
18201,18201-2100-1121.zip,福井市,1-2
18201,18201-2100-1121.zip,福井市,1-3
18201,18201-2100-1121.zip,福井市,2
18201,18201-2100-1121.zip,福井市,3
18201,18201-2100-1121.zip,福井市,8
18201,18201-2100-1121.zip,福井市,1
18201,18201-2100-1121.zip,福井市,2
18201,18201-2100-1121.zip,福井市,12
18201,18201-2100-1121.zip,福井市,13
18201,18201-2100-1121.zip,福井市,1-1
18201,18201-2100-1121.zip,福井市,1-2
18201,18201-2100-1121.zip,福井市,2-1
18201,18201-2100-1121.zip,福井市,2-2
18201,18201-2100-1121.zip,福井市,2-3
18201,18201-2100-1121.zip,福井市,2-4
18201,18201-2100-1121.zip,福井市,2-5
18201,18201-2100-1121.zip,福井市,2-6
18201,18201-2100-1121.zip,福井市,2-7
18201,18201-2100-1121.zip,福井市,2-8
18201,18201-2100-1121.zip,福井市,2-9
18201,18201-2100-1121.zip,福井市,2-10
18201,18201-2100-1121.zip,福井市,2-11
18201,18201-2100-1121.zip,福井市,2-12
18201,18201-2100-1121.zip,福井市,2-13
18201,18201-2100-1121.zip,福井市,2-14
18201,18201-2100-1121.zip,福井市,2-15
18201,18201-2100-1121.zip,福井市,2-16
18201,18201-2100-1121.zip,福井市,2-17
18201,18201-2100-1121.zip,福井市,3-1
18201,18201-2100-1121.zip,福井市,3-2
18201,18201-2100-1121.zip,福井市,3-3
18201,18201-2100-1121.zip,福井市,3-4
18201,18201-2100-1121.zip,福井市,9
18201,18201-2100-1121.zip,福井市,1
18201,18201-2100-1121.zip,福井市,4
18201,18201-2100-1121.zip,福井市,5
18201,18201-2100-1121.zip,福井市,6
18201,18201-2100-1121.zip,福井市,7
18201,18201-2100-1121.zip,福井市,1
18201,18201-2100-1121.zip,福井市,2
18201,18201-2100-1121.zip,福井市,4
18201,18201-2100-1121.zip,福井市,5
