code,zip_file,市区町村名,地番
19201,19201-0900-100.zip,甲府市,120-4
19201,19201-0900-100.zip,甲府市,120-6
19201,19201-0900-100.zip,甲府市,120-8
19201,19201-0900-100.zip,甲府市,128-2
19201,19201-0900-100.zip,甲府市,128-6
19201,19201-0900-100.zip,甲府市,128-7
19201,19201-0900-100.zip,甲府市,128-9
19201,19201-0900-100.zip,甲府市,128-11
19201,19201-0900-100.zip,甲府市,258-1
19201,19201-0900-100.zip,甲府市,258-3
19201,19201-0900-100.zip,甲府市,258-4
19201,19201-0900-100.zip,甲府市,258-5
19201,19201-0900-100.zip,甲府市,258-6
19201,19201-0900-100.zip,甲府市,258-7
19201,19201-0900-100.zip,甲府市,258-8
19201,19201-0900-100.zip,甲府市,376-3
19201,19201-0900-100.zip,甲府市,381-1
19201,19201-0900-100.zip,甲府市,381-2
19201,19201-0900-100.zip,甲府市,382-2
19201,19201-0900-100.zip,甲府市,388
19201,19201-0900-100.zip,甲府市,389
19201,19201-0900-100.zip,甲府市,392
19201,19201-0900-100.zip,甲府市,393-2
19201,19201-0900-100.zip,甲府市,217-1
19201,19201-0900-100.zip,甲府市,217-4
19201,19201-0900-100.zip,甲府市,218-1
19201,19201-0900-100.zip,甲府市,218-3
19201,19201-0900-100.zip,甲府市,376-5
19201,19201-0900-100.zip,甲府市,376-1
19201,19201-0900-100.zip,甲府市,120-10
19201,19201-0900-100.zip,甲府市,1
19201,19201-0900-100.zip,甲府市,118
19201,19201-0900-100.zip,甲府市,395
19201,19201-0900-101.zip,甲府市,402-1
19201,19201-0900-101.zip,甲府市,402-2
19201,19201-0900-101.zip,甲府市,403-1
19201,19201-0900-101.zip,甲府市,403-2
19201,19201-0900-101.zip,甲府市,403-3
19201,19201-0900-101.zip,甲府市,403-4
19201,19201-0900-101.zip,甲府市,403-5
19201,19201-0900-101.zip,甲府市,403-6
19201,19201-0900-101.zip,甲府市,403-8
19201,19201-0900-101.zip,甲府市,403-9
19201,19201-0900-101.zip,甲府市,403-10
19201,19201-0900-101.zip,甲府市,403-16
19201,19201-0900-101.zip,甲府市,403-17
19201,19201-0900-101.zip,甲府市,403-18
19201,19201-0900-101.zip,甲府市,403-20
19201,19201-0900-101.zip,甲府市,403-21
19201,19201-0900-101.zip,甲府市,421-6
19201,19201-0900-101.zip,甲府市,421-7
19201,19201-0900-101.zip,甲府市,421-8
19201,19201-0900-101.zip,甲府市,421-10
19201,19201-0900-101.zip,甲府市,423-2
19201,19201-0900-101.zip,甲府市,423-8
19201,19201-0900-101.zip,甲府市,426-21
19201,19201-0900-101.zip,甲府市,430-2
19201,19201-0900-101.zip,甲府市,430-3
19201,19201-0900-101.zip,甲府市,430-10
19201,19201-0900-101.zip,甲府市,430-12
19201,19201-0900-101.zip,甲府市,432-3
19201,19201-0900-101.zip,甲府市,432-5
19201,19201-0900-101.zip,甲府市,441
