code,zip_file,市区町村名,地番
26101,26101-1300-48.zip,京都市北区,14
26101,26101-1300-48.zip,京都市北区,14-41
26101,26101-1300-48.zip,京都市北区,14-42
26101,26101-1300-48.zip,京都市北区,15-2
26101,26101-1300-48.zip,京都市北区,15-3
26101,26101-1300-48.zip,京都市北区,15-14
26101,26101-1300-48.zip,京都市北区,15-15
26101,26101-1300-48.zip,京都市北区,22-1
26101,26101-1300-48.zip,京都市北区,22-2
26101,26101-1300-48.zip,京都市北区,22-3
26101,26101-1300-48.zip,京都市北区,22-6
26101,26101-1300-48.zip,京都市北区,22-7
26101,26101-1300-48.zip,京都市北区,22-132
26101,26101-1300-48.zip,京都市北区,22-8
26101,26101-1300-48.zip,京都市北区,22-133
26101,26101-1300-48.zip,京都市北区,22-23
26101,26101-1300-48.zip,京都市北区,22-24
26101,26101-1300-48.zip,京都市北区,22-37
26101,26101-1300-48.zip,京都市北区,22-38
26101,26101-1300-48.zip,京都市北区,22-9
26101,26101-1300-48.zip,京都市北区,22-49
26101,26101-1300-48.zip,京都市北区,22-51
26101,26101-1300-48.zip,京都市北区,22-52
26101,26101-1300-48.zip,京都市北区,22-53
26101,26101-1300-48.zip,京都市北区,22-54
26101,26101-1300-48.zip,京都市北区,22-55
26101,26101-1300-48.zip,京都市北区,22-56
26101,26101-1300-48.zip,京都市北区,22-57
26101,26101-1300-48.zip,京都市北区,22-58
26101,26101-1300-48.zip,京都市北区,22-64
26101,26101-1300-48.zip,京都市北区,29
26101,26101-1300-48.zip,京都市北区,22-68
26101,26101-1300-48.zip,京都市北区,22-69
26101,26101-1300-48.zip,京都市北区,22-70
26101,26101-1300-48.zip,京都市北区,29-1
26101,26101-1300-48.zip,京都市北区,29-5
26101,26101-1300-48.zip,京都市北区,29-2
26101,26101-1300-48.zip,京都市北区,29-7
26101,26101-1300-48.zip,京都市北区,29-3
26101,26101-1300-48.zip,京都市北区,29-6
26101,26101-1300-48.zip,京都市北区,29-4
26101,26101-1300-48.zip,京都市北区,22-75
26101,26101-1300-48.zip,京都市北区,42-1
26101,26101-1300-48.zip,京都市北区,22-80
26101,26101-1300-48.zip,京都市北区,22-81
26101,26101-1300-48.zip,京都市北区,22-82
26101,26101-1300-48.zip,京都市北区,42-3
26101,26101-1300-48.zip,京都市北区,22-89
26101,26101-1300-48.zip,京都市北区,22-90
26101,26101-1300-48.zip,京都市北区,22-91
26101,26101-1300-48.zip,京都市北区,22-92
26101,26101-1300-48.zip,京都市北区,42-6
26101,26101-1300-48.zip,京都市北区,22-93
26101,26101-1300-48.zip,京都市北区,22-94
26101,26101-1300-48.zip,京都市北区,44
26101,26101-1300-48.zip,京都市北区,44-10
26101,26101-1300-48.zip,京都市北区,22-95
26101,26101-1300-48.zip,京都市北区,44-2
26101,26101-1300-48.zip,京都市北区,44-9
26101,26101-1300-48.zip,京都市北区,22-96
26101,26101-1300-48.zip,京都市北区,44-3
26101,26101-1300-48.zip,京都市北区,22-97
26101,26101-1300-48.zip,京都市北区,22-98
26101,26101-1300-48.zip,京都市北区,44-6
26101,26101-1300-48.zip,京都市北区,44-8
26101,26101-1300-48.zip,京都市北区,22-99
26101,26101-1300-48.zip,京都市北区,22-101
26101,26101-1300-48.zip,京都市北区,22-108
26101,26101-1300-48.zip,京都市北区,22-109
26101,26101-1300-48.zip,京都市北区,22-110
26101,26101-1300-48.zip,京都市北区,22-111
26101,26101-1300-48.zip,京都市北区,22-112
26101,26101-1300-48.zip,京都市北区,22-113
26101,26101-1300-48.zip,京都市北区,22-114
26101,26101-1300-48.zip,京都市北区,22-115
26101,26101-1300-48.zip,京都市北区,22-116
26101,26101-1300-48.zip,京都市北区,22-117
26101,26101-1300-48.zip,京都市北区,22-118
26101,26101-1300-48.zip,京都市北区,48-3
26101,26101-1300-48.zip,京都市北区,48-8
26101,26101-1300-48.zip,京都市北区,48-4
26101,26101-1300-48.zip,京都市北区,48-9
26101,26101-1300-48.zip,京都市北区,50-13
26101,26101-1300-48.zip,京都市北区,50-29
26101,26101-1300-48.zip,京都市北区,50-15
26101,26101-1300-48.zip,京都市北区,51
26101,26101-1300-48.zip,京都市北区,51-6
26101,26101-1300-48.zip,京都市北区,51-7
26101,26101-1300-48.zip,京都市北区,64
26101,26101-1300-48.zip,京都市北区,67
26101,26101-1300-48.zip,京都市北区,68
26101,26101-1300-48.zip,京都市北区,69
26101,26101-1300-48.zip,京都市北区,70
26101,26101-1300-48.zip,京都市北区,71
26101,26101-1300-48.zip,京都市北区,4-1
26101,26101-1300-48.zip,京都市北区,4-2
26101,26101-1300-48.zip,京都市北区,4-7
26101,26101-1300-48.zip,京都市北区,4-8
26101,26101-1300-48.zip,京都市北区,4-9
26101,26101-1300-48.zip,京都市北区,4-41
26101,26101-1300-48.zip,京都市北区,4-30
26101,26101-1300-48.zip,京都市北区,4-32
26101,26101-1300-48.zip,京都市北区,4-33
26101,26101-1300-48.zip,京都市北区,68-10
