code,zip_file,市区町村名,地番
29201,29201-1500-130.zip,奈良市,4150
29201,29201-1500-130.zip,奈良市,4172
29201,29201-1500-131.zip,奈良市,1751
29201,29201-1500-131.zip,奈良市,1752
29201,29201-1500-131.zip,奈良市,1753
29201,29201-1500-131.zip,奈良市,1754
29201,29201-1500-131.zip,奈良市,1757
29201,29201-1500-131.zip,奈良市,1765
29201,29201-1500-131.zip,奈良市,1768
29201,29201-1500-138.zip,奈良市,3476-1
29201,29201-1500-138.zip,奈良市,3512-1
29201,29201-1500-140.zip,奈良市,1462-1
29201,29201-1500-140.zip,奈良市,1462-24
29201,29201-1500-140.zip,奈良市,1462-29
29201,29201-1500-140.zip,奈良市,1462-45
29201,29201-1500-140.zip,奈良市,1462-49
29201,29201-1500-140.zip,奈良市,1462-75
29201,29201-1500-140.zip,奈良市,1533
29201,29201-1500-140.zip,奈良市,1534-4
29201,29201-1500-140.zip,奈良市,1534-6
29201,29201-1500-140.zip,奈良市,1567
29201,29201-1500-140.zip,奈良市,1571
29201,29201-1500-140.zip,奈良市,1572-4
29201,29201-1500-140.zip,奈良市,1575
29201,29201-1500-140.zip,奈良市,1576
29201,29201-1500-140.zip,奈良市,1577
29201,29201-1500-140.zip,奈良市,1589
29201,29201-1500-140.zip,奈良市,1621-1
29201,29201-1500-141.zip,奈良市,64-13
29201,29201-1500-141.zip,奈良市,64-16
29201,29201-1500-141.zip,奈良市,179-1
29201,29201-1500-141.zip,奈良市,184-2
29201,29201-1500-141.zip,奈良市,184-3
29201,29201-1500-141.zip,奈良市,184-4
29201,29201-1500-141.zip,奈良市,190-1
29201,29201-1500-141.zip,奈良市,190-2
29201,29201-1500-141.zip,奈良市,192
29201,29201-1500-141.zip,奈良市,195-1
29201,29201-1500-141.zip,奈良市,195-2
29201,29201-1500-141.zip,奈良市,195-3
29201,29201-1500-141.zip,奈良市,195-4
29201,29201-1500-141.zip,奈良市,197-1
29201,29201-1500-141.zip,奈良市,198-1
29201,29201-1500-141.zip,奈良市,198-2
29201,29201-1500-141.zip,奈良市,209-6
29201,29201-1500-141.zip,奈良市,209-7
29201,29201-1500-141.zip,奈良市,210-2
29201,29201-1500-141.zip,奈良市,210-3
29201,29201-1500-141.zip,奈良市,214-2
29201,29201-1500-141.zip,奈良市,219-2
29201,29201-1500-141.zip,奈良市,220
29201,29201-1500-141.zip,奈良市,221
29201,29201-1500-141.zip,奈良市,222-1
