code,zip_file,市区町村名,地番
08201,08201-0500-314.zip,水戸市,1361-2
08201,08201-0500-314.zip,水戸市,1364
08201,08201-0500-314.zip,水戸市,1375
08201,08201-0500-314.zip,水戸市,1376
08201,08201-0500-314.zip,水戸市,1377
08201,08201-0500-314.zip,水戸市,1408
08201,08201-0500-314.zip,水戸市,1409-1
08201,08201-0500-314.zip,水戸市,1409-2
08201,08201-0500-314.zip,水戸市,1410-1
08201,08201-0500-314.zip,水戸市,1410-2
08201,08201-0500-314.zip,水戸市,1410-3
08201,08201-0500-314.zip,水戸市,1411-3
08201,08201-0500-316.zip,水戸市,461-5
08201,08201-0500-316.zip,水戸市,463
08201,08201-0500-316.zip,水戸市,464-1
08201,08201-0500-316.zip,水戸市,503
08201,08201-0500-316.zip,水戸市,504
08201,08201-0500-316.zip,水戸市,511
08201,08201-0500-316.zip,水戸市,512
08201,08201-0500-316.zip,水戸市,540
08201,08201-0500-316.zip,水戸市,770
08201,08201-0500-316.zip,水戸市,771
08201,08201-0500-316.zip,水戸市,772-1
08201,08201-0500-316.zip,水戸市,772-2
08201,08201-0500-316.zip,水戸市,773-1
08201,08201-0500-316.zip,水戸市,773-2
08201,08201-0500-316.zip,水戸市,775
08201,08201-0500-316.zip,水戸市,784-1
08201,08201-0500-316.zip,水戸市,784-2
08201,08201-0500-316.zip,水戸市,785
08201,08201-0500-316.zip,水戸市,787-2
08201,08201-0500-316.zip,水戸市,819
08201,08201-0500-316.zip,水戸市,821-2
08201,08201-0500-316.zip,水戸市,821-3
08201,08201-0500-316.zip,水戸市,821-4
08201,08201-0500-316.zip,水戸市,851-1
08201,08201-0500-316.zip,水戸市,851-15
08201,08201-0500-316.zip,水戸市,851-25
08201,08201-0500-316.zip,水戸市,851-26
08201,08201-0500-316.zip,水戸市,852-1
08201,08201-0500-316.zip,水戸市,852-2
08201,08201-0500-316.zip,水戸市,852-3
08201,08201-0500-316.zip,水戸市,786
08201,08201-0500-316.zip,水戸市,821-7
08201,08201-0500-316.zip,水戸市,821-1
08201,08201-0500-316.zip,水戸市,838
08201,08201-0500-316.zip,水戸市,1063
08201,08201-0500-316.zip,水戸市,854-1
08201,08201-0500-322.zip,水戸市,1-1
08201,08201-0500-322.zip,水戸市,1-2
08201,08201-0500-322.zip,水戸市,29
08201,08201-0500-322.zip,水戸市,43
08201,08201-0500-322.zip,水戸市,44
08201,08201-0500-322.zip,水戸市,45
08201,08201-0500-322.zip,水戸市,60-1
08201,08201-0500-322.zip,水戸市,61-1
08201,08201-0500-322.zip,水戸市,1804
08201,08201-0500-322.zip,水戸市,1806-1
08201,08201-0500-322.zip,水戸市,1807-1
08201,08201-0500-322.zip,水戸市,1808-1
08201,08201-0500-322.zip,水戸市,1810-1
08201,08201-0500-322.zip,水戸市,1811-1
08201,08201-0500-322.zip,水戸市,1867-1
08201,08201-0500-322.zip,水戸市,1868-1
08201,08201-0500-322.zip,水戸市,1869-1
08201,08201-0500-322.zip,水戸市,1870-1
08201,08201-0500-322.zip,水戸市,1871-1
08201,08201-0500-322.zip,水戸市,1903-3
08201,08201-0500-322.zip,水戸市,1913
08201,08201-0500-322.zip,水戸市,1913-3
08201,08201-0500-322.zip,水戸市,1914
08201,08201-0500-322.zip,水戸市,1931
08201,08201-0500-322.zip,水戸市,1932
08201,08201-0500-322.zip,水戸市,1933-1
08201,08201-0500-322.zip,水戸市,1933-3
08201,08201-0500-322.zip,水戸市,1933-4
08201,08201-0500-322.zip,水戸市,1934-1
08201,08201-0500-322.zip,水戸市,1934-3
08201,08201-0500-322.zip,水戸市,1934-4
08201,08201-0500-322.zip,水戸市,1934-5
08201,08201-0500-322.zip,水戸市,1936-1
08201,08201-0500-322.zip,水戸市,1966-2
08201,08201-0500-322.zip,水戸市,1967-1
08201,08201-0500-322.zip,水戸市,1968-1
08201,08201-0500-322.zip,水戸市,1969
08201,08201-0500-322.zip,水戸市,1986
08201,08201-0500-322.zip,水戸市,1987-1
08201,08201-0500-322.zip,水戸市,1997-1
08201,08201-0500-322.zip,水戸市,1998-1
08201,08201-0500-322.zip,水戸市,2038
08201,08201-0500-322.zip,水戸市,2042
08201,08201-0500-322.zip,水戸市,2043
08201,08201-0500-322.zip,水戸市,2046
08201,08201-0500-322.zip,水戸市,2048
08201,08201-0500-322.zip,水戸市,2049
08201,08201-0500-322.zip,水戸市,2050
08201,08201-0500-322.zip,水戸市,2051
08201,08201-0500-322.zip,水戸市,2051-2
08201,08201-0500-322.zip,水戸市,2053
08201,08201-0500-322.zip,水戸市,2054-1
08201,08201-0500-322.zip,水戸市,2054-2
08201,08201-0500-322.zip,水戸市,2055-1
08201,08201-0500-322.zip,水戸市,2055-2
08201,08201-0500-322.zip,水戸市,2056
08201,08201-0500-322.zip,水戸市,67
08201,08201-0500-322.zip,水戸市,68
08201,08201-0500-322.zip,水戸市,249-2
08201,08201-0500-322.zip,水戸市,58-1
08201,08201-0500-322.zip,水戸市,58-4
08201,08201-0500-322.zip,水戸市,59-1
08201,08201-0500-322.zip,水戸市,59-5
08201,08201-0500-323.zip,水戸市,2059
08201,08201-0500-323.zip,水戸市,2060
08201,08201-0500-323.zip,水戸市,2061
08201,08201-0500-323.zip,水戸市,2062
08201,08201-0500-323.zip,水戸市,4739
08201,08201-0500-323.zip,水戸市,4740
08201,08201-0500-323.zip,水戸市,4741
08201,08201-0500-323.zip,水戸市,4742
08201,08201-0500-323.zip,水戸市,4743
08201,08201-0500-323.zip,水戸市,4744
08201,08201-0500-323.zip,水戸市,4745
08201,08201-0500-323.zip,水戸市,4746
08201,08201-0500-323.zip,水戸市,4747
08201,08201-0500-323.zip,水戸市,4752
08201,08201-0500-323.zip,水戸市,4753
08201,08201-0500-323.zip,水戸市,4754
08201,08201-0500-323.zip,水戸市,4763
08201,08201-0500-323.zip,水戸市,4764
08201,08201-0500-323.zip,水戸市,4765
08201,08201-0500-328.zip,水戸市,2522-13
08201,08201-0500-328.zip,水戸市,2522-94
08201,08201-0500-328.zip,水戸市,2522-95
08201,08201-0500-328.zip,水戸市,2522-96
08201,08201-0500-328.zip,水戸市,2522-97
08201,08201-0500-328.zip,水戸市,2522-98
